,CODIGO_INTERNO,COD_FABRICANTE,NOME_FANTASIA,PRODUTO,QTDE_EMB,UNIDADE_MEDIDA,QTDE_SPNORTE,PRECO_SPNORTE,QTDE_ABC,PRECO_ABC,QTDE_SPLESTE,PRECO_SPLESTE,sumed_quantity_for_best_price_only,best_price_with_stock
14,10091000099,MDPO003,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"29,51",11,"29,51",11,"29,51",33.0,29.51
15,10091000104,MDPO008,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"31,56",4,"31,56",11,"31,56",26.0,31.56
16,10091000106,MDPO010,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"36,9",11,"36,9",11,"36,9",33.0,36.9
17,10091000107,MDPO011,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"39,87",11,"39,87",11,"39,87",33.0,39.87
18,10091000112,MDPO016,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"32,64",11,"32,64",11,"32,64",33.0,32.64
19,10091000129,MDPO033,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"50,38",11,"50,38",11,"50,38",33.0,50.38
20,10091000130,MDPO034,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"53,48",4,"53,48",11,"53,48",26.0,53.48
21,10091000133,MDPO037,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"39,79",11,"39,79",11,"39,79",33.0,39.79
22,10091000143,MDPO047,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"53,48",11,"53,48",11,"53,48",33.0,53.48
23,10091000146,MDPO050,MIDE P4RTS,POLI4 CORREI4 DENT4D4,1,PC,11,"33,93",11,"33,93",11,"33,93",33.0,33.93
24,10091000151,MDPO055,MIDE P4RTS,POLI4 CORREI4 DENT4D4,1,PC,11,"74,67",11,"74,67",11,"74,67",33.0,74.67
25,10091000158,MDTE007,MIDE P4RTS,TENSOR CORREI4 DENT4D4,1,PC,11,"63,49",4,"63,49",11,"63,49",26.0,63.49
26,10091000293,MDPO056,MIDE P4RTS,POLI4 11OM114 HIDR4ULIC4,1,PC,11,"168,92",11,"168,92",11,"168,92",33.0,168.92
27,10091000306,MDPO069,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"95,8",11,"95,8",11,"95,8",33.0,95.8
28,10091000320,MDPO083,MIDE P4RTS,POLI4 CORREI4 DENT4D4,1,PC,11,"122,51",11,"122,51",11,"122,51",33.0,122.51
29,10091000332,MDPO089,MIDE P4RTS,POLI4 CORREI4 POLY-V C/ P4R4F. E 11UCH4,1,PC,11,"36,44",11,"36,44",11,"36,44",33.0,36.44
30,10091000343,MDPO100,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"59,68",11,"59,68",11,"59,68",33.0,59.68
31,10091000349,MDPO106,MIDE P4RTS,POLI4 CORREI4 DENT4D4,1,PC,11,"73,65",11,"73,65",11,"73,65",33.0,73.65
32,10091000354,MDPO111,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"83,35",11,"83,35",11,"83,35",33.0,83.35
33,10091000361,MDPO118,MIDE P4RTS,POLI4 CORREI4 POLY-V,1,PC,11,"95,57",11,"95,57",11,"95,57",33.0,95.57
34,10091000378,MDTE043,MIDE P4RTS,TENSOR CORREI4 DENT4D4,1,PC,4,"101,48",4,"101,48",4,"101,48",12.0,101.48
35,10094000003,MDFC003,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,11,"10,1",11,"10,1",11,"10,1",33.0,10.1
36,10094000004,MDFC004,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,11,"7,83",11,"7,83",11,"7,83",33.0,7.83
37,10094000008,MDFC009,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,4,"10,07",11,"10,07",11,"10,07",26.0,10.07
38,10094000014,MDFC016,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,11,"14,85",11,"14,85",11,"14,85",33.0,14.85
39,10094000019,MDFC021,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,11,"14,83",11,"14,83",11,"14,83",33.0,14.83
40,10094000020,MDFC022,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,11,"11,51",11,"11,51",11,"11,51",33.0,11.51
41,10094000056,MDFC062,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,11,"12,35",11,"12,35",11,"12,35",33.0,12.35
42,10094000060,MDFC066,MIDE P4RTS,FILTRO C411INE 4R CONDICION4DO,1,PC,11,"39,66",11,"39,66",11,"39,66",33.0,39.66
43,18023500190,7657-4TE,4TE FREIOS,CILINDRO MESTRE FREIO DUPLO,1,PC,11,551,4,"500,94",4,"489,93",4.0,489.93
44,18023500272,5849-4TE,4TE FREIOS,CILINDRO MESTRE FREIO SIST.V4RG4 4 S4ID4,1,PC,11,"101,5",11,"101,5",11,"101,5",33.0,101.5
45,18023500371,5723-4TE,4TE FREIOS,CILINDRO MESTRE FREIO DUPLO,1,PC,11,"140,89",11,"140,89",11,"143,85",22.0,140.89
46,18025000087,5449-4TE,4TE FREIOS,CILINDRO ROD4 LD,1,PC,4,"57,98",,0,4,"50,41",4.0,50.41
47,22010500280,370,4PLIC,COM4NDO DE V4LVUL4,1,PC,4,"406,62",,0,4,392,4.0,392.0
48,22011300053,507,4PLIC,ENGREN4GEM VIR411REQUIM,1,PC,11,"44,18",,0,4,"44,04",4.0,44.04
49,22011800027,580,4PLIC,TUCHO V4LVUL4 MOTOR STD,8,PC,11,"17,33",,0,11,"17,26",11.0,17.26
50,45063000005,3000001153/6653,S4CHS,KIT EM11RE4GEM 205MM (PL4TO/DISCO/4TU4),1,KT,4,"689,78",,0,4,"689,78",8.0,689.78
51,45063000012,3000001154/9054,S4CHS,KIT EM11RE4GEM 205MM (PL4TO/DISCO),1,KT,11,"365,35",4,"410,35",11,"365,35",22.0,365.35
52,45063000014,3000001238,S4CHS,KIT EM11RE4GEM 215MM (PL4TO/DISCO/4TU4),1,KT,4,"734,28",4,"734,28",4,"734,28",12.0,734.28
53,45063000015,3000001240,S4CHS,KIT EM11RE4GEM 180MM (PL4TO/DISCO/ROL),1,KT,11,"527,81",11,"527,81",,0,22.0,527.81
54,45063000043,3000990528,S4CHS,KIT DE EM11RE4GEM (PL4TO/DISCO/4TU4DOR),1,PC,4,"1079,12",4,871,4,"1079,12",4.0,871.0
55,45063000368,3000954346/6309,S4CHS,KIT EM11RE4GEM 228MM (PL4TO/DISCO/ROL),1,KT,4,"696,28",4,"696,28",4,"696,28",12.0,696.28
56,45063000737,3000000848/6454,S4CHS,KIT EM11RE4GEM 200MM (PL4TO/DISCO/ROL),1,KT,4,"555,73",,0,11,"555,73",15.0,555.73
57,46024500269,511001010,LUK,CILINDRO MESTRE EM11RE4GEM,1,PC,4,"113,48",11,"109,27",11,"113,48",11.0,109.27
58,46024500346,511029110,LUK,CILINDRO MESTRE EM11RE4GEM C/RESERV4TORIO,1,PC,4,"280,31",4,"280,31",,0,8.0,280.31
59,46024500351,511029310,LUK,CILINDRO MESTRE EM11RE4GEM,1,PC,4,"342,63",4,"370,97",,0,4.0,342.63
60,46024500354,512001210,LUK,CILINDRO 4UXILI4R EM11RE4GEM,1,PC,11,"165,47",11,"165,47",4,"164,49",4.0,164.49
61,46024500411,511029010,LUK,CILINDRO MESTRE EM11RE4GEM,1,PC,11,"233,72",4,"213,93",,0,4.0,213.93
62,46024500458,5120070100,LUK,CILINDRO 4UXILI4R EM11RE4GEM,1,PC,11,"87,42",11,"84,54",11,"82,23",11.0,82.23
63,46024500579,5110157100,LUK,CILINDRO MESTRE EM11RE4GEM SIST.LUK,1,PC,11,"160,3",11,"160,3",4,"160,3",26.0,160.3
64,46063000107,622208600,LUK,KIT EM11RE4GEM 216MM(PL4TO/DISCO/ROL4M),1,KT,11,"483,27",11,"483,27",11,"483,27",33.0,483.27
65,46063000114,628220200,LUK,KIT EM11RE4GEM 280MM (PL4/DIS/ROL),1,KT,11,"873,01",4,"873,01",4,"873,01",19.0,873.01
66,46063000125,620302700,LUK,KIT EM11RE4GEM 200MM,1,KT,11,"491,27",11,"473,04",11,"491,27",11.0,473.04
67,46063000240,618301700,LUK,KIT EM11RE4GEM 180MM (PL4/DIS/ROL),1,KT,11,"291,46",11,"291,46",11,"290,11",11.0,290.11
68,46063000280,621219808,LUK,KIT EM11RE4GEM (S/ROL4M/11UCH4/RET),1,KT,4,"707,76",4,"653,76",,0,4.0,653.76
69,46063000295,625222633,LUK,KIT EM11RE4GEM 252MM PL4/DIS/4TU,1,KT,4,"1276,45",,0,,0,4.0,1276.45
70,46063000302,625222609,LUK,KIT EM11RE4GEM (PL4TO/DISCO),1,KT,4,"927,27",,0,,0,4.0,927.27
71,46063000422,624347433,LUK,KIT EM11RE4GEM 239 MM(PL4TO/DISCO/4TU4),1,KT,4,"1632,04",4,"1632,04",4,"1632,04",12.0,1632.04
72,46063000450,620344500,LUK,KIT DE EM11RE4GEM (PL4TO/DISCO/ROL4MENTO),1,KT,11,"1049,38",11,"1038,26",,0,11.0,1038.26
73,46063000520,630310633,LUK,KIT EM11RE4GEM 300MM (PL4/DIS/4TU),1,KT,4,"1955,42",,0,,0,4.0,1955.42
74,46063000534,622319909,LUK,KIT EM11RE4GEM 200MM(PL4TO+DISCO),1,KT,11,"499,79",11,"499,79",11,"499,79",33.0,499.79
75,46063000596,621303633,LUK,KIT EM11RE4GEM 205MM (PL4/DIS/4TU S/4D4P),1,KT,11,"831,34",4,"929,18",,0,11.0,831.34
76,46063000601,621306609,LUK,KIT EM11RE4GEM(PL4T+DIS),1,KT,11,"343,7",11,"343,7",11,"343,7",33.0,343.7
77,46063000605,623318300,LUK,KIT EM11RE4GEM 225MM (PL4/DIS/ROL),1,KT,4,"641,63",11,"596,32",4,"660,54",11.0,596.32
78,46063000608,624322700,LUK,KIT EM11RE4GEM 242MM (PL4/DIS/ROL) PUX4R,1,KT,11,"1287,08",11,"1287,08",,0,22.0,1287.08
79,46063000609,623318400,LUK,KIT EM11RE4GEM 228MM (PL4/DIS/ROL),1,KT,4,"887,54",4,"867,3",,0,4.0,867.3
80,46069900397,510003510,LUK,4TU4DOR EM11RE4GEM,1,PC,11,"373,44",11,"373,44",11,"373,44",33.0,373.44
81,46069900451,415036311,LUK,VOL4NTE MOTOR 11IM4SS4,1,PC,4,"1794,26",4,"1794,26",4,"1794,26",12.0,1794.26
82,46069900540,415048510,LUK,VOL4NTE MOTOR 11IM4SS4,1,PC,11,"1651,53",4,"1651,53",11,"1651,53",26.0,1651.53
83,46091000469,500032010,LUK,ROL4MENTO DESENG4TE EM11RE4GEM,1,PC,11,"57,01",,0,4,"57,01",15.0,57.01
84,46091000542,500150510,LUK,ROL4MENTO DESENG4TE EM11RE4GEM S/4114,1,PC,11,"46,28",11,"43,46",11,"46,28",11.0,43.46
85,74051600338,U3001,NGK,11O11IN4 IGNIC4O PL4STIC4,1,PC,11,"72,62",11,"72,62",11,"72,62",33.0,72.62
86,74051600443,U5132,NGK,11O11IN4 IGNIC4O PL4STIC4,1,PC,11,"152,12",4,"152,12",,0,15.0,152.12
87,74051600475,U2031,NGK,11O11IN4 IGNIC4O PL4STIC4,1,PC,11,"179,04",11,"179,04",,0,22.0,179.04
88,74051600511,U5414,NGK,11O11IN4 IGNIC4O PL4STIC4 C4NET4,1,PC,11,"169,11",4,"169,13",4,"169,11",15.0,169.11
89,74051700002,STV02,NGK,C411O VEL4 IGNIC4O,1,JG,11,"74,6",11,"74,6",11,"74,6",33.0,74.6
90,74051700045,SCG65,NGK,C411O VEL4 IGNIC4O,1,JG,11,"90,46",,0,11,"90,46",22.0,90.46
91,74051700078,SCG73,NGK,C411O VEL4 IGNIC4O,1,JG,11,"92,2",11,"92,2",11,"92,2",33.0,92.2
92,74051700091,SCT54,NGK,C411O VEL4 IGNIC4O,1,JG,11,"50,51",11,"50,51",11,"50,51",33.0,50.51
93,74051700102,SCG77,NGK,C411O VEL4 IGNIC4O,1,JG,4,"112,33",,0,,0,4.0,112.33
94,74051700113,STV17,NGK,C411O VEL4 IGNIC4O,1,JG,11,"121,07",11,"121,07",11,"121,07",33.0,121.07
95,74051700121,STV19,NGK,C411O VEL4 IGNIC4O,1,JG,4,"117,89",,0,11,"117,89",15.0,117.89
96,74051700141,SCT09,NGK,C411O VEL4 IGNIC4O,1,JG,11,"72,34",11,"72,34",11,"72,34",33.0,72.34
97,74051700160,SCG81,NGK,C411O VEL4 IGNIC4O 7 C411OS,1,JG,4,"124,84",,0,4,"124,84",8.0,124.84
98,74051700197,SCR13,NGK,C411O VEL4 IGNIC4O,1,JG,11,"110,48",11,"110,48",11,"105,22",11.0,105.22
99,74051700222,T11P01,NGK,TERMIN4L 11O11IN4,1,JG,4,"67,05",11,"67,05",4,"60,97",4.0,60.97
100,74051800022,11PR6ES,NGK,VEL4 IGNIC4O NIQUEL,4,PC,11,"12,38",11,"12,89",11,"12,16",11.0,12.16
101,74051800083,11PR5EFS10,NGK,VEL4 IGNIC4O NIQUEL,4,PC,11,"12,89",11,"12,38",11,"12,89",11.0,12.38
102,74051800100,11KUR6ET,NGK,VEL4 IGNIC4O NIQUEL 3 ELETRODOS,4,PC,11,"18,65",11,"17,9",11,"17,59",11.0,17.59
103,74051800124,ZFR6PG,NGK,VEL4 DE IGNIC4O DE PL4TIN4 G-POWER,4,PC,11,"24,73",,0,11,"23,34",11.0,23.34
104,74051800206,ZFR7RG,NGK,VEL4 IGNIC4O NIQUEL,4,PC,11,"24,66",11,"24,73",11,"23,34",11.0,23.34
105,74051800214,11KR6ESZ10,NGK,VEL4 IGNIC4O NIQUEL,4,PC,11,"15,79",11,"15,85",11,"15,85",11.0,15.79
106,74051800261,11KR6E11D,NGK,VEL4 IGNIC4O NIQUEL GREEN,4,PC,11,"14,3",11,"14,3",11,"14,3",33.0,14.3
107,74051800267,11KUR6ETC10D,NGK,VEL4 IGNIC4O NIQUEL 3 ELETRODOS,4,PC,11,"17,9",11,"16,99",11,"17,59",11.0,16.99
108,74051800281,LZK4R74D,NGK,VEL4 IGNIC4O NIQUEL,1,PC,11,"18,11",11,"18,11",11,"18,11",33.0,18.11
109,74051800371,ILTR6G8G,NGK,VEL4 IGNIC4O L4SER IRIDIUM,1,PC,11,"85,35",,0,11,"85,35",22.0,85.35
110,74051800393,IZKR8C10D,NGK,VEL4 IGNIC4O L4SER IRIDIUM,1,PC,11,"79,74",11,"79,74",11,"79,74",33.0,79.74
111,74051800446,LK4R74GPD,NGK,VEL4 DE IGNIC4O DE PL4TIN4 G-POWER,1,PC,11,"30,96",11,"30,96",4,"30,96",26.0,30.96
112,74057000236,OZ4660EE48,NGK,SOND4 L4M11D4 PRE,1,PC,11,"200,59",4,"200,59",4,"200,59",19.0,200.59
113,74057000293,OZ4683EE23,NGK,SOND4 L4M11D4 PRE,1,PC,4,"167,92",,0,4,"167,92",8.0,167.92
114,74057000459,OZ4719HG3,NGK,SOND4 L4M11D4 POS,1,PC,4,"460,58",,0,,0,4.0,460.58
115,74057000497,OZ4668EE54,NGK,SOND4 L4M11D4 PRE,1,PC,11,"196,09",,0,,0,11.0,196.09
116,74057000581,OZ4755EE15,NGK,SOND4 L4M11D4 POS,1,PC,4,"198,78",,0,,0,4.0,198.78
117,89021002368,CRC03013,COF4P,CU11O ROD4 TR4SEIRO C/ROL S/411S,1,PC,11,"115,25",11,"115,25",11,"119,32",22.0,115.25
118,89021002369,CRC01006,COF4P,CU11O ROD4 TR4SEIRO C/ROL S/411S,1,PC,11,"181,22",11,"181,22",11,"181,22",33.0,181.22
119,89021002370,CRC04008,COF4P,CU11O ROD4 DI4NTEIRO C/ROL S/411S,1,PC,11,"229,88",11,"229,87",11,"229,88",11.0,229.87
120,89021002404,CRC32002,COF4P,CU11O ROD4 TR4SEIRO C/ROL C/411S,1,PC,11,"303,58",11,"276,32",4,"303,58",11.0,276.32
121,89021002411,CRC08002,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,11,"79,92",11,"56,87",11,"79,92",11.0,56.87
122,89021002419,CRC04006,COF4P,CU11O ROD4 TR4SEIRO C/ROL S/411S,1,PC,11,"271,99",11,"271,98",4,"271,99",11.0,271.98
123,89021002425,CRC08008,COF4P,CU11O ROD4 DI4NTEIRO C/ROL S/411S,1,PC,11,"360,35",11,"391,85",11,"391,86",11.0,360.35
124,89021002430,CRC18003,COF4P,CU11O ROD4 TR4SEIRO C/ROL S/411S,1,PC,11,"198,63",4,"164,39",11,"198,63",4.0,164.39
125,89021002704,CRC01022,COF4P,CU11O ROD4 TR4SEIRO C/ROL C/411S,1,PC,11,"183,65",11,"145,76",11,"183,65",11.0,145.76
126,89021002706,CRC03027,COF4P,CU11O ROD4 TR4SEIRO C/ROL S/411S,1,PC,11,"165,77",4,"124,15",4,"165,77",4.0,124.15
127,89021002708,CRC03050,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,4,"58,12",4,"66,09",4,"86,52",4.0,58.12
128,89021002724,CRC32026,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,4,"126,95",11,"126,95",4,"126,95",19.0,126.95
129,89021002886,CRC01014,COF4P,CU11O ROD4 TR4SEIRO C/ROL C/411S,1,PC,11,"275,75",11,"239,59",4,"275,75",11.0,239.59
130,89021002892,CRC08013,COF4P,CU11O ROD4 DI4NTEIRO S/ROL,1,PC,4,"138,22",4,"123,85",,0,4.0,123.85
131,89031000017,GL13110,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"281,65",11,"290,48",11,"300,19",11.0,281.65
132,89031000018,L12744,COF4P,4MORTECEDOR TR4SEIRO SUPER,1,PC,11,"187,88",,0,,0,11.0,187.88
133,89031000028,GP35984M,COF4P,4MORTECEDOR DI4NTEIRO LD -TUR11OG4S,1,PC,11,"386,64",4,"382,19",4,"386,64",4.0,382.19
134,89031000100,1147509,COF4P,4MORTECEDOR TR4SEIRO,1,PC,11,"93,11",11,"93,11",11,"93,11",33.0,93.11
135,89031000115,1147561,COF4P,4MORTECEDOR TR4SEIRO SUPER,1,PC,11,"111,06",,0,11,"121,83",11.0,111.06
136,89031000162,GP32784,COF4P,4MORTECEDOR DI4NTEIRO DIREITO-TUR11OG4S,1,PC,11,"467,01",11,"467,03",4,"467,01",15.0,467.01
137,89031000195,G1127503,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"263,6",4,"246,4",,0,4.0,246.4
138,89031000242,G1150954M,COF4P,4MORTECEDOR TR4SEIRO-TUR11OG4S,1,PC,11,"273,93",,0,4,"271,57",4.0,271.57
139,89031000313,G1148092,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"241,33",4,"239,56",11,"241,33",4.0,239.56
140,89031000314,G1148125,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"196,93",11,"192,18",11,"199,65",11.0,192.18
141,89031000357,GP32914PS,COF4P,4MORTECEDOR DI4NTEITO LD POWER SHOCK,1,PC,4,"370,2",,0,4,"342,4",4.0,342.4
142,89031000376,GP35936M,COF4P,4MORTECEDOR DI4NTEIRO LD/LE TUR11OG4S,1,PC,11,"417,34",4,"401,99",,0,4.0,401.99
143,89031000383,G1129945M,COF4P,4MORTECEDOR TR4SEIRO,1,PC,11,"272,12",11,"261,92",11,"271,46",11.0,261.92
144,89031000398,GL13377,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"266,02",,0,11,"266,02",22.0,266.02
145,89031000683,C1127220,COF4P,4MORTECEDOR DE DIREC4O,1,PC,11,"246,12",,0,11,"261,9",11.0,246.12
146,89031000749,MGC16641,COF4P,4MORTECEDOR MOL4 G4S T4MP4 TR4SEIR4,1,PC,11,"63,86",11,"60,85",,0,11.0,60.85
147,89031000752,G1148236,COF4P,4MORTECEDOR TR4SEIRO-TUR11OG4S,1,PC,11,"236,48",4,"157,61",4,"252,54",4.0,157.61
148,89031000780,GL13683,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"424,21",11,"429,18",4,"417,54",4.0,417.54
149,89031000782,S1127016,COF4P,4MORTECEDOR DI4NTEIRO SP4,1,PC,11,"106,58",11,"109,44",11,"109,24",11.0,106.58
150,89031000783,S1127017,COF4P,4MORTECEDOR TR4SEIRO SP4,1,PC,11,"111,09",,0,,0,11.0,111.09
151,89031000795,SL30021,COF4P,4MORTECEDOR DI4NTEIRO SP4,1,PC,4,"190,83",,0,11,"190,83",15.0,190.83
152,89031000870,L12412,COF4P,4MORTECEDOR TR4SEIRO SUPER,1,PC,11,"170,26",11,"170,26",11,"168,42",11.0,168.42
153,89031000873,G32197,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S C4RTUCHO,1,PC,11,"210,94",,0,,0,11.0,210.94
154,89031000959,L12363,COF4P,4MORTECEDOR TR4SEIRO SUPER,1,PC,11,"125,48",11,"134,69",11,135,11.0,125.48
155,89031001016,MGC16512,COF4P,4MORTECEDOR MOL4 G4S T4MP4 TR4SEIR4,1,PC,11,"58,08",11,"58,08",11,"58,08",33.0,58.08
156,89031001052,L12134,COF4P,4MORTECEDOR DI4NTEIRO SUPER,1,PC,11,"188,7",,0,4,"173,15",4.0,173.15
157,89031001053,L12135,COF4P,4MORTECEDOR TR4SEIRO SUPER,1,PC,11,"189,77",,0,4,"174,1",4.0,174.1
158,89031001117,GP32351,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"300,98",11,"329,19",4,"320,21",11.0,300.98
159,89031001143,16246,COF4P,4MORTECEDOR MOL4 G4S T4MP4 TR4SEIR4,1,PC,11,"67,13",11,"66,59",11,"67,13",11.0,66.59
160,89031001161,GP30126,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"285,88",11,"285,89",11,"272,79",11.0,272.79
161,89031001310,MGC16642,COF4P,4MORTECEDOR MOL4 G4S T4MP4 TR4SEIR4,1,PC,11,"61,14",11,"61,42",11,"59,74",11.0,59.74
162,89031001311,MGC16643,COF4P,4MORTECEDOR MOL4 G4S T4MP4 TR4SEIR4,1,PC,11,"62,52",11,"62,92",11,"62,92",11.0,62.52
163,89031001317,GL12831,COF4P,4MORTECEDOR TR4SEIRO-TUR11OG4S,1,PC,11,"351,01",11,"343,11",11,"343,88",11.0,343.11
164,89031001337,G1148003M,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"321,54",4,"279,31",4,"297,78",4.0,279.31
165,89031001339,GP32436,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"348,7",11,"348,69",11,"348,7",11.0,348.69
166,89031001368,G1127395,COF4P,4MORTECEDOR TR4SEIRO,1,PC,11,"240,47",11,"240,91",11,"242,96",11.0,240.47
167,89031001385,SL30204,COF4P,4MORTECEDOR TR4SEIRO SP4,1,PC,11,"111,78",11,"111,78",4,"111,78",26.0,111.78
168,89031001392,GP30120,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"256,67",11,"250,92",11,"251,46",11.0,250.92
169,89031001409,G1127320,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"289,3",11,"287,04",11,"290,43",11.0,287.04
170,89031001410,GP32581,COF4P,4MORTECEDOR DI4NTEIRO LD TUR11OG4S,1,PC,11,"447,89",11,"447,9",11,"445,92",11.0,445.92
171,89031001416,G11L1206,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"258,75",11,"233,56",4,"258,75",11.0,233.56
172,89031001526,GL12874,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,4,"212,34",11,"212,35",11,"212,34",15.0,212.34
173,89031001535,GP32691,COF4P,4MORTECEDOR DI4NTEIRO ESQUERDO TUR11OG4S,1,PC,11,"434,46",,0,11,"434,46",22.0,434.46
174,89031001536,GP32692,COF4P,4MORTECEDOR DI4NTEIRO DIREITO TUR11OG4S,1,PC,11,"418,16",11,"411,11",11,"418,16",11.0,411.11
175,89031001590,GP32606,COF4P,4MORTECEDOR DI4NTEIRO DIREITO TUR11OG4S,1,PC,11,"332,98",11,"332,99",4,"332,98",15.0,332.98
176,89031001624,GP30531,COF4P,4MORTECEDOR DI4NTEIRO ESQ. TUR11OG4S,1,PC,11,"441,18",11,"420,63",11,"442,91",11.0,420.63
177,89031001744,GL12845,COF4P,4MORTECEDOR DI4NTEIRO TUR11OG4S,1,PC,11,"275,23",,0,11,"275,23",22.0,275.23
178,89031001841,GP32698,COF4P,4MORTECEDOR DI4NTEIRO  DIR. - TUR11OG4S,1,PC,11,"294,28",11,"286,48",4,"291,63",11.0,286.48
179,89031002029,GL13135,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,4,"217,95",11,"218,75",11,"220,35",4.0,217.95
180,89031002048,GP35971M,COF4P,4MORTECEDOR DI4NTEIRO LD TUR11OG4S,1,PC,11,"405,77",11,"404,07",11,"403,62",11.0,403.62
181,89031002066,GP30529,COF4P,4MORTECEDOR DI4NTEIRO ESQUERDO TUR11OG4S,1,PC,11,"343,55",11,"343,55",4,"343,55",26.0,343.55
182,89031002077,G1148255,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,4,"289,79",,0,4,"289,79",8.0,289.79
183,89031002122,G1148263,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,4,"276,73",11,"276,73",4,"276,73",19.0,276.73
184,89031002124,G1148264,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"247,72",11,"284,25",4,"284,24",11.0,247.72
185,89031002138,G1127661,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"362,03",11,"359,4",11,"361,56",11.0,359.4
186,89031002142,G1127662,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"329,66",4,"301,99",4,"337,28",4.0,301.99
187,89031002206,G1148274,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"236,06",11,"238,75",11,"232,3",11.0,232.3
188,89031002224,GP33113,COF4P,4MORTECEDOR DI4NTEIRO LE TUR11OG4S,1,PC,11,"380,88",,0,4,"347,62",4.0,347.62
189,89031002317,G1148286,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,4,"290,04",,0,4,"290,04",8.0,290.04
190,89031002490,GP30577,COF4P,4MORTECEDOR DI4NTEIRO LE TUR11OG4S,1,PC,4,"285,24",4,"285,77",4,"313,11",4.0,285.24
191,89031002493,GP33252,COF4P,4MORTECEDOR DI4NTEIRO LD,1,PC,11,"275,63",4,"275,63",11,"275,63",26.0,275.63
192,89031002498,G1148293,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"344,99",4,"345,6",4,"349,56",11.0,344.99
193,89031002503,GP30578,COF4P,4MORTECEDOR DI4NTEIRO LD TUR11OG4S,1,PC,4,"285,24",11,"285,75",4,"313,1",4.0,285.24
194,89031002576,G1148301,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"289,42",11,"289,43",,0,11.0,289.42
195,89031002689,GP30597,COF4P,4MORTECEDOR DI4NTEIRO LE TUR11OG4S,1,PC,11,"338,44",4,"311,69",11,"331,64",4.0,311.69
196,89031002730,GP33306,COF4P,4MORTECEDOR DI4NTEIRO LD TUR11OG4S,1,PC,11,"459,72",11,"459,71",,0,11.0,459.71
197,89031002792,GL13741,COF4P,4MORTECEDOR TR4SEIRO TUR11OG4S,1,PC,11,"291,88",11,"291,85",4,"265,38",4.0,265.38
