,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
originalkitok02027,,,,119.97,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok02028,,,,84.02,,0.0,,,,,,,7.0,,1.0,,,,1.0
originalkitok02033,,,,130.26,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok02034,,,,38.46,,0.0,,,,,,,13.0,,1.0,,,,1.0
originalkitok02035,,,,120.65,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok03030,,,,42.61,,0.0,,,,,,,34.0,,1.0,,,,1.0
originalkitok03031,,,,49.99,,0.0,,,,,,,4.0,,1.0,,,,1.0
originalkitok03032,,,,54.26,,0.0,,,,,,,4.0,,1.0,,,,1.0
originalkitok03036,,,,41.94,,0.0,,,,,,,8.0,,1.0,,,,1.0
originalkitok04040,,,,61.82,,0.0,,,,,,,5.0,,1.0,,,,1.0
originalkitok04041,,,,62.88,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok04042,,,,47.01,,0.0,,,,,,,9.0,,1.0,,,,1.0
originalkitok04043,,,,67.52,,0.0,,,,,,,3.0,,1.0,,,,1.0
originalkitok04044,,,,63.36,,0.0,,,,,,,5.0,,1.0,,,,1.0
originalkitok04045,,,,61.07,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok04046,,,,308.13,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok04048,,,,105.52,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok04049,,,,81.77,,0.0,,,,,,,1.0,,1.0,,,,1.0
originalkitok04051,,,,113.0,,0.0,,,,,,,8.0,,1.0,,,,1.0
originalkitok04054,,,,229.4,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok04801,,,,49.59,,0.0,,,,,,,1.0,,1.0,,,,1.0
originalkitok06061,,,,359.77,,0.0,,,,,,,1.0,,1.0,,,,1.0
originalkitok07070,,,,91.59,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok07073,,,,190.38,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok07074,,,,60.7,,0.0,,,,,,,1.0,,1.0,,,,1.0
originalkitok07075,,,,95.07,,0.0,,,,,,,5.0,,1.0,,,,1.0
originalkitok08087,,,,115.81,,0.0,,,,,,,3.0,,1.0,,,,1.0
originalkitok1006tz,,,,92.72,,0.0,,,,,,,12.0,,1.0,,,,1.0
originalkitok1007tz,,,,120.85,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok157h,,,,183.22,,0.0,,,,,,,1.0,,1.0,,,,1.0
originalkitok166h,,,,178.29,,0.0,,,,,,,1.0,,1.0,,,,1.0
originalkitok401tz,,,,40.9,,0.0,,,,,,,8.0,,1.0,,,,1.0
originalkitok402tz,,,,37.8,,0.0,,,,,,,5.0,,1.0,,,,1.0
originalkitok414tz,,,,119.09,,0.0,,,,,,,3.0,,1.0,,,,1.0
originalkitok505tz,,,,64.32,,0.0,,,,,,,2.0,,1.0,,,,1.0
originalkitok700tz,,,,59.23,,0.0,,,,,,,1.0,,1.0,,,,1.0
originalkitok804tz,,,,97.87,,0.0,,,,,,,1.0,,1.0,,,,1.0
oritruck1041,,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,1.0
oritruck1128,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
oritruck3016,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
oritruck4143,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
oritruck5007,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
oritruck5088,,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,1.0
oritruck5100,,,,,0.0,0.0,,,,,,,,3.0,1.0,,,,1.0
oritruck5101,,,,,0.0,0.0,,,,,,,,1.0,1.0,,,,1.0
oritruck8540,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
oritruck8541,,,,,0.0,0.0,,,,,,,,2.0,1.0,,,,1.0
perfectamd4788,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectbd0814,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectbdj2016,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectbdj5227,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
perfectbdj9009,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
perfectbdj9010,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
perfectbra3520,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectcir0401,,,,,,0.0,49.36,,,,,,,,1.0,11.0,,,1.0
perfectcir0810,,,,,,0.0,70.89,,,,,,,,1.0,15.0,,,1.0
perfectjhc0216,,,,,,0.0,123.61,,,,,,,,1.0,4.0,,,1.0
perfectjhc0220,,,,,,0.0,149.17,,,,,,,,1.0,26.0,,,1.0
perfectjhc0232,,,,,,0.0,118.48,,,,,,,,1.0,11.0,,,1.0
perfectjhc0240,,,,,,0.0,178.57,,,,,,,,1.0,4.0,,,1.0
perfectjhc0846,,,,,,0.0,183.02,,,,,,,,1.0,4.0,,,1.0
perfectkjh0106,,,,,,0.0,170.32,,,,,,,,1.0,15.0,,,1.0
perfectkjh0115,,,,,,0.0,210.75,,,,,,,,1.0,15.0,,,1.0
perfectkjh0123,,,,,,0.0,174.17,,,,,,,,1.0,11.0,,,1.0
perfectkjh0127,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectkjh0137,,,,,,0.0,179.83,,,,,,,,1.0,19.0,,,1.0
perfectkjh0210,,,,,,0.0,125.65,,,,,,,,1.0,15.0,,,1.0
perfectkjh0211,,,,,,0.0,140.23,,,,,,,,1.0,22.0,,,1.0
perfectkjh0214,,,,,,0.0,124.94,,,,,,,,1.0,8.0,,,1.0
perfectkjh0216,,,,,,0.0,108.91,,,,,,,,1.0,4.0,,,1.0
perfectkjh0220,,,,,,0.0,106.1,,,,,,,,1.0,22.0,,,1.0
perfectkjh0223,,,,,,0.0,96.08,,,,,,,,1.0,33.0,,,1.0
perfectkjh0227,,,,,,0.0,141.14,,,,,,,,1.0,33.0,,,1.0
perfectkjh0228,,,,,,0.0,158.35,,,,,,,,1.0,26.0,,,1.0
perfectkjh0229,,,,,,0.0,161.2,,,,,,,,1.0,11.0,,,1.0
perfectkjh0235,,,,,,0.0,148.29,,,,,,,,1.0,26.0,,,1.0
perfectkjh0241,,,,,,0.0,198.71,,,,,,,,1.0,4.0,,,1.0
perfectkjh0247,,,,,,0.0,123.46,,,,,,,,1.0,11.0,,,1.0
perfectkjh0248,,,,,,0.0,154.8,,,,,,,,1.0,11.0,,,1.0
perfectkjh0249,,,,,,0.0,149.31,,,,,,,,1.0,11.0,,,1.0
perfectkjh0250,,,,,,0.0,148.01,,,,,,,,1.0,12.0,,,1.0
perfectkjh0251,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectkjh0253,,,,,,0.0,99.3,,,,,,,,1.0,22.0,,,1.0
perfectkjh0264,,,,,,0.0,203.75,,,,,,,,1.0,19.0,,,1.0
perfectkjh0268,,,,,,0.0,175.58,,,,,,,,1.0,33.0,,,1.0
perfectkjh0271,,,,,,0.0,179.79,,,,,,,,1.0,4.0,,,1.0
perfectkjh0303,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectkjh0304,,,,,,0.0,177.13,,,,,,,,1.0,4.0,,,1.0
perfectkjh0320,,,,,,0.0,210.35,,,,,,,,1.0,4.0,,,1.0
perfectkjh0322,,,,,,0.0,133.17,,,,,,,,1.0,22.0,,,1.0
perfectkjh0329,,,,,,0.0,191.15,,,,,,,,1.0,33.0,,,1.0
perfectkjh0331,,,,,,0.0,172.02,,,,,,,,1.0,11.0,,,1.0
perfectkjh0335,,,,,,0.0,176.33,,,,,,,,1.0,4.0,,,1.0
perfectkjh0345,,,,,,0.0,144.72,,,,,,,,1.0,33.0,,,1.0
perfectkjh0346,,,,,,0.0,153.8,,,,,,,,1.0,33.0,,,1.0
perfectkjh0602,,,,,,0.0,170.03,,,,,,,,1.0,33.0,,,1.0
perfectkjh0603,,,,,,0.0,170.03,,,,,,,,1.0,19.0,,,1.0
perfectkjh0607,,,,,,0.0,179.83,,,,,,,,1.0,19.0,,,1.0
perfectkjh0617,,,,,,0.0,175.03,,,,,,,,1.0,8.0,,,1.0
perfectkjh0704,,,,,,0.0,277.92,,,,,,,,1.0,12.0,,,1.0
perfectkjh0821,,,,,,0.0,215.11,,,,,,,,1.0,4.0,,,1.0
perfectkjh0834,,,,,,0.0,182.37,,,,,,,,1.0,8.0,,,1.0
perfectkjh0841,,,,,,0.0,170.6,,,,,,,,1.0,33.0,,,1.0
perfectkjh1042,,,,,,0.0,234.1,,,,,,,,1.0,4.0,,,1.0
perfectkjh1055,,,,,,0.0,166.87,,,,,,,,1.0,11.0,,,1.0
perfectkjh1056,0.0,,,,,0.0,202.29,,,1.0,,,,,1.0,8.0,,,1.0
perfectkjh1401,,,,,,0.0,341.7,,,,,,,,1.0,26.0,,,1.0
perfectkjh1402,,,,,,0.0,339.85,,,,,,,,1.0,11.0,,,1.0
perfectkjh1617,,,,,,0.0,116.34,,,,,,,,1.0,33.0,,,1.0
perfectkjh1618,,,,,,0.0,126.25,,,,,,,,1.0,12.0,,,1.0
perfectkjh1619,,,,,,0.0,100.18,,,,,,,,1.0,33.0,,,1.0
perfectkjh1820,,,,,,0.0,140.65,,,,,,,,1.0,4.0,,,1.0
perfectkjh2141,,,,,,0.0,180.63,,,,,,,,1.0,4.0,,,1.0
perfectkjh2151,,,,,,0.0,196.18,,,,,,,,1.0,26.0,,,1.0
perfectkjh3306,,,,,,0.0,123.85,,,,,,,,1.0,4.0,,,1.0
perfectkjh4181,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
perfectkjh5895,,,,,,0.0,173.17,,,,,,,,1.0,11.0,,,1.0
perfectkjh9604,,,,,,0.0,133.94,,,,,,,,1.0,15.0,,,1.0
perfectpvi0131,0.0,,,,,,49.68,,,1.0,,,,,,33.0,,,1.0
perfectpvi0700,,,,,,0.0,96.67,,,,,,,,1.0,12.0,,,1.0
perfectpvi1006,0.0,,,,,,49.92,,,2.0,,,,,,22.0,,,2.0
perfectpvi1007,0.0,,,,,,50.44,,,3.0,,,,,,22.0,,,3.0
perfectpvi1066,0.0,,,,,,65.22,,,1.0,,,,,,33.0,,,1.0
perfecttdi0150,0.0,,,,,,53.24,,,2.0,,,,,,11.0,,,2.0
perfecttdi1102,,,,,,0.0,53.44,,,,,,,,1.0,33.0,,,1.0
perfecttdi1114,0.0,,,,,,62.64,,,1.0,,,,,,33.0,,,1.0
perfecttdi6732,0.0,,,,,,57.13,,,2.0,,,,,,4.0,,,2.0
powerstop2311,,,,338.01,0.0,,,,,,,,2.0,2.0,,,,,2.0
rikkopartsrk1189,,,,226.04,,0.0,,,,,,,2.0,,1.0,,,,1.0
rikkopartsrk2108,,,,118.9,,0.0,,,,,,,3.0,,1.0,,,,1.0
rikkopartsrk4028,,,,122.62,,0.0,,,,,,,5.0,,1.0,,,,1.0
rikkopartsrk4029,,,,206.2,,0.0,,,,,,,2.0,,1.0,,,,1.0
rikkopartsrk4030,,,,266.13,,0.0,,,,,,,2.0,,1.0,,,,1.0
rikkopartsrk4037,,,,124.58,,0.0,,,,,,,2.0,,1.0,,,,1.0
rikkopartsrk8072,,,,152.89,,0.0,,,,,,,4.0,,1.0,,,,1.0
rikkopartsrk8076,,,,226.04,,0.0,,,,,,,2.0,,1.0,,,,1.0
sampel1005,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel1015,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel1034,0.0,,,,,0.0,,,,11.0,,,,,1.0,,,,1.0
sampel1047,,,,12.84,,0.0,,,,,,,2.0,,1.0,,,,1.0
sampel1072,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
sampel1073,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
sampel1075,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel1076,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel1077,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel1078,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel1084,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel1089,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel1090,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel1093,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel1095,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
sampel1098,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel1154,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel1305,0.0,,,,,0.0,,,,7.0,,,,,1.0,,,,1.0
sampel1307b,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel1308b,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel1321,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel1322,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel1323,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel1325,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel1326,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel2426,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel2427,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel2569,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel2705,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel2713,,,,224.98,,0.0,,,,,,,2.0,,1.0,,,,1.0
sampel2722,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel2744,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel2756,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel2758,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
sampel3001,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel3003,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel3006,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel3007,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel3008,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel3015,,,,37.02,,0.0,,,,,,,4.0,,1.0,,,,1.0
sampel3016,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel3026,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel3027,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel3069,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
sampel3101,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel3112,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel3116,,,,42.56,,0.0,,,,,,,1.0,,1.0,,,,1.0
sampel3120,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel3124,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel3125,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel3133,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel3134,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel3135,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel3141,0.0,,,,,0.0,,,,7.0,,,,,1.0,,,,1.0
sampel3143,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel3144,0.0,,,,,0.0,,,,13.0,,,,,1.0,,,,1.0
sampel3160,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel3171,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel3178,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel3637,,,,9.01,,0.0,,,,,,,1.0,,1.0,,,,1.0
sampel3711,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel3772,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel4009,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel4812,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel4824,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel4824a,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel4847,0.0,,,,,0.0,,,,11.0,,,,,1.0,,,,1.0
sampel4855,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel4860,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel4866,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel4868,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel4869a,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel4871,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel4872,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel4881,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel4882,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel4893,0.0,,,,,0.0,,,,13.0,,,,,1.0,,,,1.0
sampel4919,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel4940,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel4946,0.0,,,,,0.0,,,,22.0,,,,,1.0,,,,1.0
sampel4950a,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel4951a,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel4953,0.0,,,,,0.0,,,,7.0,,,,,1.0,,,,1.0
sampel4954,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel4955,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel4979,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel4985,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel4986,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel7016,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel7027,,,,19.8,,0.0,,,,,,,47.0,,1.0,,,,1.0
sampel7030,,,,5.45,,0.0,,,,,,,20.0,,1.0,,,,1.0
sampel7620,0.0,,,,,0.0,,,,18.0,,,,,1.0,,,,1.0
sampel8026,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8028,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8059,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel8060,0.0,,,,,0.0,,,,5.0,,,,,1.0,,,,1.0
sampel8062,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel8063,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampel8120,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8149,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampel8150,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8150s,,,,181.59,,0.0,,,,,,,1.0,,1.0,,,,1.0
sampel8151,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel8152,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8170,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8171,0.0,,,,,0.0,,,,7.0,,,,,1.0,,,,1.0
sampel8176,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8181,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8190,0.0,,,,,0.0,,,,7.0,,,,,1.0,,,,1.0
sampel8198,0.0,,,,,0.0,,,,12.0,,,,,1.0,,,,1.0
sampel8229,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8232,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8238,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel8251,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8290,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8291,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8316,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8328,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel8329,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8340,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampel8382,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8388,0.0,,,,,0.0,,,,6.0,,,,,1.0,,,,1.0
sampel8396,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8419,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8458,0.0,,,,,0.0,,,,2.0,,,,,1.0,,,,1.0
sampel8490,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampelsk110bd,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampelsk200bs,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
sampelsk314s,0.0,,,,,0.0,,,,1.0,,,,,1.0,,,,1.0
sampelsk400s,0.0,,,,,0.0,,,,8.0,,,,,1.0,,,,1.0
sampelsk420s,0.0,,,,,0.0,,,,10.0,,,,,1.0,,,,1.0
sampelsk816s,0.0,,,,,0.0,,,,7.0,,,,,1.0,,,,1.0
sampelsk817d,0.0,,,,,0.0,,,,3.0,,,,,1.0,,,,1.0
sampelsk817e,0.0,,,,,0.0,,,,4.0,,,,,1.0,,,,1.0
skf62042rsh,0.0,,,,,,19.35,,,3.0,,,,,,22.0,,,3.0
skfvkc2241,0.0,,,,,,54.37,,,1.0,,,,,,4.0,,,1.0
skfvkc5052h,0.0,,,,,,63.46,,,1.0,,,,,,15.0,,,1.0
skfvkch101008,0.0,,,,,,182.99,,,1.0,,,,,,4.0,,,1.0
skfvkch101097,0.0,,,,,,301.22,,,1.0,,,,,,4.0,,,1.0
skfvkch101153,0.0,,,,,,182.28,,,2.0,,,,,,4.0,,,2.0
skfvkch1503901,0.0,,,,,,123.42,,,5.0,,,,,,11.0,,,5.0
skfvkch151017,0.0,,,,,,218.94,,,3.0,,,,,,11.0,,,3.0
skfvkch3102,0.0,,,,,,188.09,,,1.0,,,,,,4.0,,,1.0
skfvkch4723,0.0,,,,,,105.75,,,5.0,,,,,,4.0,,,5.0
skfvkch4739,0.0,,,,,,148.5,,,1.0,,,,,,11.0,,,1.0
skfvkch4896,0.0,,,,,,231.63,,,3.0,,,,,,15.0,,,3.0
skfvkds6070,0.0,,,,,,26.38,,,3.0,,,,,,33.0,,,3.0
skfvkm11113,0.0,,,,,,156.11,,,1.0,,,,,,11.0,,,1.0
skfvkm12206h,0.0,,,,,,85.58,,,7.0,,,,,,11.0,,,7.0
skfvkm16003h,0.0,,,,,,44.8,,,2.0,,,,,,11.0,,,2.0
skfvkm21004,0.0,,,,,,57.79,,,1.0,,,,,,4.0,,,1.0
skfvkm23230,0.0,,,,,,113.46,,,1.0,,,,,,4.0,,,1.0
skfvkm36031,0.0,,,,,,30.75,,,6.0,,,,,,11.0,,,6.0
skfvkm4753,0.0,,,,,,62.0,,,4.0,,,,,,4.0,,,4.0
skfvkm4759,0.0,,,,,,103.15,,,4.0,,,,,,11.0,,,4.0
skfvkm4762,0.0,,,,,,119.23,,,3.0,,,,,,4.0,,,3.0
skfvkm4790,0.0,,,,,,59.57,,,1.0,,,,,,11.0,,,1.0
skfvkm4797,0.0,,,,,,209.39,,,1.0,,,,,,4.0,,,1.0
skfvkm4807,0.0,,,,,,45.79,,,2.0,,,,,,11.0,,,2.0
skfvkm4808,0.0,,,,,,77.26,,,1.0,,,,,,4.0,,,1.0
skfvkm4838,0.0,,,,,,35.76,,,5.0,,,,,,11.0,,,5.0
skfvkm4945,0.0,,,,,,165.23,,,1.0,,,,,,4.0,,,1.0
skfvkm75601,0.0,,,,,,127.62,,,1.0,,,,,,4.0,,,1.0
skfvkm85153,0.0,,,,,,53.28,,,2.0,,,,,,4.0,,,2.0
skfvkpc4571,0.0,,,,,,98.76,,,1.0,,,,,,8.0,,,1.0
skfvkpc4583,0.0,,,,,,112.86,,,1.0,,,,,,19.0,,,1.0
skfvkpc4591,0.0,,,,,,70.74,,,34.0,,,,,,33.0,,,34.0
skfvkpc4602,0.0,,,,,,82.14,,,4.0,,,,,,26.0,,,4.0
skfvkpc4920,0.0,,,,,,218.92,,,1.0,,,,,,8.0,,,1.0
skfvkt1000,0.0,,,,,,350.6,,,2.0,,,,,,11.0,,,2.0
syl201700,,,,106.55,,0.0,156.14,,,,,,30.0,,1.0,33.0,,,1.0
syl201702,,,,,,0.0,112.99,,,,,,,,1.0,33.0,,,1.0
syl201703,,,,44.74,,0.0,46.87,,,,,,260.0,,1.0,33.0,,,1.0
syl201705,,,,43.38,,0.0,46.5,,,,,,266.0,,1.0,33.0,,,1.0
syl201706,,,,64.43,,0.0,71.12,,,,,,113.0,,1.0,33.0,,,1.0
syl201708,0.0,,,,,,74.11,,,3.0,,,,,,4.0,,,3.0
syl201903,0.0,,,89.58,,,,,,2.0,,,2.0,,,,,,2.0
syl203000,,,,61.04,,,59.85,,,,,,81.0,,,33.0,,,33.0
syl203001,,,,36.61,,0.0,37.25,,,,,,489.0,,1.0,33.0,,,1.0
syl203002,0.0,,,61.12,,0.0,59.38,,,5.0,,,12.0,,1.0,12.0,,,1.0
syl203003,,,,55.12,,0.0,55.83,,,,,,35.0,,1.0,33.0,,,1.0
syl203004,,,,56.96,,0.0,57.87,,,,,,73.0,,1.0,33.0,,,1.0
syl203005,,,,71.31,,0.0,75.19,,,,,,25.0,,1.0,26.0,,,1.0
syl203007,0.0,,,51.76,,,49.78,,,2.0,,,48.0,,,26.0,,,2.0
syl203008,,,,42.33,,,42.64,,,,,,18.0,,,26.0,,,18.0
syl203009,0.0,,,62.01,,,,,,1.0,,,2.0,,,,,,1.0
syl203015,,,,110.66,,,122.13,,,,,,14.0,,,33.0,,,14.0
syl203102,,,,53.34,,0.0,54.75,,,,,,59.0,,1.0,33.0,,,1.0
syl203103,,,,63.16,,0.0,,,,,,,106.0,,1.0,,,,1.0
syl203105,,,,37.98,,0.0,38.9,,,,,,14.0,,1.0,33.0,,,1.0
syl203107,,,,48.31,,0.0,49.18,,,,,,28.0,,1.0,33.0,,,1.0
syl203801,,,,,,0.0,61.92,,,,,,,,1.0,26.0,,,1.0
syl206500,0.0,,,,,,79.8,,,2.0,,,,,,15.0,,,2.0
syl207000,,,,47.84,,0.0,,,,,,,22.0,,1.0,,,,1.0
syl207602,,,,87.29,,0.0,97.8,,,,,,75.0,,1.0,33.0,,,1.0
