,Price,Price,Price,Price,Price,Price,Price,Price,Price,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,Quantity,sum_min_quantity
supplier,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,carbwel,ima,jahu,lucios,medauto,metal,real,rufato,sueyasu,
key,,,,,,,,,,,,,,,,,,,
valcleivc153,162.81,,,128.33,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc154,40.31,,,31.7,,,,,,0.0,,,21.0,,,,,,21.0
valcleivc157,60.44,,,38.74,,,,,,0.0,,,9.0,,,,,,9.0
valcleivc157a,42.8,,,35.16,,,,,,0.0,,,10.0,,,,,,10.0
valcleivc157b,58.14,,,50.25,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc158,65.43,,,43.96,,,,,,0.0,,,12.0,,,,,,12.0
valcleivc158b,67.12,,,44.19,,57.24,,,,0.0,,,9.0,,0.0,,,,9.0
valcleivc158e,87.27,,,61.26,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc158g,,,,44.99,,76.1,,,,,,,2.0,,0.0,,,,2.0
valcleivc158m,72.81,,,64.0,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc158o,252.7,,,345.85,,,,,,0.0,,,2.0,,,,,,0.0
valcleivc159,,,,162.69,,155.77,,,,,,,2.0,,0.0,,,,0.0
valcleivc160,37.49,,,33.1,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc161,34.28,,,28.17,,,,,,0.0,,,11.0,,,,,,11.0
valcleivc161a,74.23,,,62.56,,74.05,,,,0.0,,,5.0,,0.0,,,,5.0
valcleivc161c,55.11,,,,,70.82,,,,0.0,,,,,0.0,,,,0.0
valcleivc162,25.22,,,16.19,,,,,,0.0,,,207.0,,,,,,207.0
valcleivc163,52.0,,,34.63,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc164,80.57,,,69.15,,,,,,0.0,,,8.0,,,,,,8.0
valcleivc166,31.69,,,28.16,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc167,41.09,,,70.97,,81.09,,,,0.0,,,2.0,,0.0,,,,0.0
valcleivc168,18.54,,,9.19,,,,,,0.0,,,56.0,,,,,,56.0
valcleivc171h,95.38,,,67.2,,71.56,,,,0.0,,,4.0,,0.0,,,,4.0
valcleivc171n,,,,91.11,,118.69,,,,,,,23.0,,0.0,,,,23.0
valcleivc171v,,,,50.32,,57.05,,,,,,,2.0,,0.0,,,,2.0
valcleivc172,42.2,,,34.67,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc173al,179.02,,,307.49,,,,,,0.0,,,2.0,,,,,,0.0
valcleivc174,46.13,,,52.36,,,,,,0.0,,,1.0,,,,,,0.0
valcleivc200,94.88,,,79.91,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc202,26.0,,,15.45,,,,,,0.0,,,70.0,,,,,,70.0
valcleivc202a,11.15,,,18.66,,,,,,0.0,,,3.0,,,,,,0.0
valcleivc202b,17.68,,,17.84,,,,,,0.0,,,3.0,,,,,,0.0
valcleivc202c,20.07,,,17.42,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc205,13.11,,,16.95,,,,,,0.0,,,4.0,,,,,,0.0
valcleivc206,22.9,,,15.45,,,,,,0.0,,,10.0,,,,,,10.0
valcleivc208,25.8,,,22.87,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc210,,,,23.19,,31.11,,,,,,,86.0,,0.0,,,,86.0
valcleivc211,29.98,,,23.19,,,,,,0.0,,,12.0,,,,,,12.0
valcleivc214,46.91,,,40.67,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc219,91.07,,,83.65,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc222,31.97,,,22.75,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc224,27.08,,,22.03,,,,,,0.0,,,7.0,,,,,,7.0
valcleivc225,27.83,,,18.97,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc227,90.58,,,83.65,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc229,,,,32.74,,41.14,,,,,,,3.0,,0.0,,,,3.0
valcleivc232,30.67,,,26.22,,,,,,0.0,,,550.0,,,,,,550.0
valcleivc238,55.65,,,42.48,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc238a,38.92,,,35.62,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc240,170.42,,,157.35,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc247,155.35,,,104.15,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc253l,249.85,,,203.39,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc301,,,,74.66,,83.07,,,,,,,2.0,,0.0,,,,2.0
valcleivc303,18.0,,,12.8,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc306,47.49,,,38.7,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc308,,,,30.0,37.89,,,,,,,,2.0,0.0,,,,,2.0
valcleivc310,150.46,,,128.09,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc310a,,,,60.72,,75.63,,,,,,,6.0,,0.0,,,,6.0
valcleivc311al,170.16,,,116.27,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc312c,65.94,,,53.91,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc312h,51.5,,,32.28,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc313,63.57,,,53.12,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc317,94.13,,,64.02,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc318,46.75,,,52.34,,,,,,0.0,,,1.0,,,,,,0.0
valcleivc320,175.0,,,116.35,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc333,368.95,,,,,319.32,,,,0.0,,,,,0.0,,,,0.0
valcleivc333a,,,,226.5,,275.17,,,,,,,1.0,,0.0,,,,1.0
valcleivc334,124.76,,,81.09,,100.3,,,,0.0,,,65.0,,0.0,,,,65.0
valcleivc402f,54.77,,,43.07,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc403,12.0,,,5.61,,,,,,0.0,,,139.0,,,,,,139.0
valcleivc406,17.99,,,12.86,,,,,,0.0,,,27.0,,,,,,27.0
valcleivc409a,23.76,,,19.46,,,,,,0.0,,,16.0,,,,,,16.0
valcleivc411a,23.76,,,18.46,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc414c,94.84,,,81.39,,,,,,0.0,,,8.0,,,,,,8.0
valcleivc421,64.79,,,51.08,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc423,30.0,,,19.57,,,,,,0.0,,,50.0,,,,,,50.0
valcleivc427,34.69,,,21.58,,,,,,0.0,,,40.0,,,,,,40.0
valcleivc427a,34.18,,,22.54,,,,,,0.0,,,70.0,,,,,,70.0
valcleivc428,114.75,,,81.02,,102.5,,,,0.0,,,147.0,,0.0,,,,147.0
valcleivc430,20.77,,,12.26,,,,,,0.0,,,9.0,,,,,,9.0
valcleivc431a,364.59,,,278.31,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc440,25.28,,,16.89,,,,,,0.0,,,50.0,,,,,,50.0
valcleivc440a,82.42,,,53.55,,,,,,0.0,,,25.0,,,,,,25.0
valcleivc440d,,,,97.15,,108.45,,,,,,,3.0,,0.0,,,,3.0
valcleivc600,123.14,,,102.81,,,,,,0.0,,,8.0,,,,,,8.0
valcleivc600a,49.91,,,39.9,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc603a,93.41,,,82.76,,,,,,0.0,,,7.0,,,,,,7.0
valcleivc603c,119.18,,,100.89,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc603k,,,,118.28,,167.98,,,,,,,1.0,,0.0,,,,1.0
valcleivc603l,,,,108.09,,163.01,,,,,,,13.0,,0.0,,,,13.0
valcleivc606,,,,99.73,,98.38,,,,,,,1.0,,0.0,,,,0.0
valcleivc607,85.22,,,80.12,,76.71,,,,0.0,,,2.0,,0.0,,,,0.0
valcleivc607a,73.14,,,62.7,,64.66,,,,0.0,,,6.0,,0.0,,,,6.0
valcleivc609,95.58,,,81.6,,106.22,,,,0.0,,,4.0,,0.0,,,,4.0
valcleivc610,,,,83.34,,76.71,,,,,,,1.0,,0.0,,,,0.0
valcleivc611,,,,211.27,,201.28,,,,,,,1.0,,0.0,,,,0.0
valcleivc614,156.06,,,100.32,,,,,,0.0,,,17.0,,,,,,17.0
valcleivc614a,61.07,,,114.29,,,,,,0.0,,,3.0,,,,,,0.0
valcleivc615,219.37,,,142.61,,,,,,0.0,,,12.0,,,,,,12.0
valcleivc615a,409.86,,,308.44,,,,,,0.0,,,4.0,,,,,,4.0
valcleivc615aal,404.84,,,361.47,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc615c,283.78,,,241.59,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc615w,223.58,,,154.97,,,,,,0.0,,,12.0,,,,,,12.0
valcleivc616,131.62,,,162.84,,,,,,0.0,,,1.0,,,,,,0.0
valcleivc620,,,,49.47,51.55,,,,,,,,4.0,0.0,,,,,4.0
valcleivc630,80.95,,,115.13,,,,,,0.0,,,3.0,,,,,,0.0
valcleivc632,68.44,,,57.21,,,,,,0.0,,,8.0,,,,,,8.0
valcleivc633,51.5,,,,,114.49,,,,0.0,,,,,0.0,,,,0.0
valcleivc635,,,,31.48,,36.59,,,,,,,4.0,,0.0,,,,4.0
valcleivc637a,171.86,,,199.01,,,,,,0.0,,,1.0,,,,,,0.0
valcleivc637b,90.67,,,83.49,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc637d,,,,159.41,,197.13,,,,,,,8.0,,0.0,,,,8.0
valcleivc637f,344.98,,,243.38,,276.35,,,,0.0,,,9.0,,0.0,,,,9.0
valcleivc637g,208.26,,,170.48,,,,,,0.0,,,24.0,,,,,,24.0
valcleivc637n,,,,333.18,,469.84,,,,,,,2.0,,0.0,,,,2.0
valcleivc637p,,,,122.13,,151.03,,,,,,,6.0,,0.0,,,,6.0
valcleivc638,164.83,,,140.31,,,,,,0.0,,,13.0,,,,,,13.0
valcleivc639,133.38,,,107.1,,,,,,0.0,,,56.0,,,,,,56.0
valcleivc640,,,,95.9,,96.96,,,,,,,1.0,,0.0,,,,1.0
valcleivc655,69.3,,,56.71,,,,,,0.0,,,7.0,,,,,,7.0
valcleivc657,90.91,,,60.52,,,,,,0.0,,,14.0,,,,,,14.0
valcleivc659,104.87,,,100.26,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc659a,111.74,,,107.81,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc660,,,,211.01,,194.25,,,,,,,3.0,,0.0,,,,0.0
valcleivc662,43.86,,,36.65,,,,,,0.0,,,6.0,,,,,,6.0
valcleivc662al,75.97,,,63.15,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc662c,408.53,,,351.18,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc662e,38.7,,,31.8,,,,,,0.0,,,12.0,,,,,,12.0
valcleivc662f,103.02,,,84.65,,,,,,0.0,,,3.0,,,,,,3.0
valcleivc681,142.61,,,121.4,,,,,,0.0,,,1.0,,,,,,1.0
valcleivc682a,88.32,,,87.33,,,,,,0.0,,,2.0,,,,,,2.0
valcleivc682b,88.31,,,87.33,,,,,,0.0,,,5.0,,,,,,5.0
valcleivc682g,,,,77.09,,95.26,,,,,,,20.0,,0.0,,,,20.0
valcleivc690a,,,,188.04,,190.14,,,,,,,1.0,,0.0,,,,1.0
valcleivc691,,,,51.91,,54.69,,,,,,,2.0,,0.0,,,,2.0
valcleivc692,110.92,,,94.43,,114.87,,,,0.0,,,19.0,,0.0,,,,19.0
valcleivc693,,,,192.93,,240.28,,,,,,,1.0,,0.0,,,,1.0
valcleivd1002,257.6,,,215.4,,,,,,0.0,,,2.0,,,,,,2.0
valcleivd1003a,624.48,,,535.97,,,,,,0.0,,,4.0,,,,,,4.0
vibrasild1671,,,,28.76,,47.15,,,,,,,1.0,,0.0,,,,1.0
vibrasild1963r,,,,37.83,,72.81,,,,,,,6.0,,0.0,,,,6.0
vibrasilf1257,,,,27.11,,41.87,,,,,,,16.0,,0.0,,,,16.0
vibrasilf1260,,,,38.04,,58.75,,,,,,,1.0,,0.0,,,,1.0
vibrasilft1091,,,,53.89,,87.12,,,,,,,4.0,,0.0,,,,4.0
vibrasilg1102,,,,34.11,,53.07,,,,,,,5.0,,0.0,,,,5.0
vibrasilg1202,,,,7.01,,10.52,,,,,,,4.0,,0.0,,,,4.0
vibrasilkcv0298,,,,16.8,,25.93,,,,,,,4.0,,0.0,,,,4.0
vibrasilkv0145,,,,11.21,,18.12,,,,,,,1.0,,0.0,,,,1.0
vibrasilv1037,41.06,,,,,43.97,,,,0.0,,,,,0.0,,,,0.0
vibrasilv1222,,,,20.99,,30.66,,,,,,,40.0,,0.0,,,,40.0
vibrasilv1305,,,,3.82,,6.06,,,,,,,10.0,,0.0,,,,10.0
vibrasilv1360,,,,12.7,,19.6,,,,,,,26.0,,0.0,,,,26.0
viemar200008,453.81,,,,,444.43,,,,0.0,,,,,0.0,,,,0.0
viemar200009,235.85,,,,,444.43,,,,0.0,,,,,0.0,,,,0.0
viemar335012,49.35,,,,,87.39,,,,0.0,,,,,0.0,,,,0.0
viemar335013,71.63,,,,,69.09,,,,0.0,,,,,0.0,,,,0.0
viemar335017,56.25,,,,,62.81,,,,0.0,,,,,0.0,,,,0.0
viemar335019,80.45,,,,,72.8,,,,0.0,,,,,0.0,,,,0.0
viemar335020,80.42,,,,,72.8,,,,0.0,,,,,0.0,,,,0.0
viemar335029,97.9,,,,,120.09,,,,0.0,,,,,0.0,,,,0.0
viemar335034,61.53,,,,,86.83,,,,0.0,,,,,0.0,,,,0.0
viemar335059,74.94,,,,,95.74,,,,0.0,,,,,0.0,,,,0.0
viemar335064,94.55,,,,,70.7,,,,0.0,,,,,0.0,,,,0.0
viemar335065,83.61,,,,,79.12,,,,0.0,,,,,0.0,,,,0.0
viemar335072,73.23,,,,,67.78,,,,0.0,,,,,0.0,,,,0.0
viemar335073,73.23,,,,,67.78,,,,0.0,,,,,0.0,,,,0.0
viemar335092,52.87,,,,,97.67,,,,0.0,,,,,0.0,,,,0.0
viemar335094,50.02,,,,,98.9,,,,0.0,,,,,0.0,,,,0.0
viemar335141,78.03,,,,,110.11,,,,0.0,,,,,0.0,,,,0.0
viemar335142,110.85,,,,,110.11,,,,0.0,,,,,0.0,,,,0.0
viemar335143,99.23,,,,,101.22,,,,0.0,,,,,0.0,,,,0.0
viemar335161,108.83,,,,,99.09,,,,0.0,,,,,0.0,,,,0.0
viemar335172,110.96,,,,,99.37,,,,0.0,,,,,0.0,,,,0.0
viemar335177,62.58,,,,,129.76,,,,0.0,,,,,0.0,,,,0.0
viemar335178,62.58,,,,,129.76,,,,0.0,,,,,0.0,,,,0.0
viemar335180,74.49,,,68.94,,,,,,0.0,,,4.0,,,,,,4.0
viemar335197,123.13,,,,,100.88,,,,0.0,,,,,0.0,,,,0.0
viemar335210,70.92,,,,,77.79,,,,0.0,,,,,0.0,,,,0.0
viemar335232,123.02,,,,,104.34,,,,0.0,,,,,0.0,,,,0.0
viemar335233,117.91,,,,,104.34,,,,0.0,,,,,0.0,,,,0.0
viemar335284,76.46,,,,,88.18,,,,0.0,,,,,0.0,,,,0.0
viemar335287,99.14,,,,,122.94,,,,0.0,,,,,0.0,,,,0.0
viemar335289,124.0,,,,,98.12,,,,0.0,,,,,0.0,,,,0.0
viemar335294,58.38,,,,,78.84,,,,0.0,,,,,0.0,,,,0.0
viemar335295,35.7,,,,,65.05,,,,0.0,,,,,0.0,,,,0.0
viemar335299,107.49,,,,,91.8,,,,0.0,,,,,0.0,,,,0.0
viemar335300,107.49,,,,,91.8,,,,0.0,,,,,0.0,,,,0.0
viemar335301,88.82,,,,,73.68,,,,0.0,,,,,0.0,,,,0.0
viemar335302,86.27,,,,,73.68,,,,0.0,,,,,0.0,,,,0.0
viemar335303,95.71,,,,,87.13,,,,0.0,,,,,0.0,,,,0.0
viemar335306,103.9,,,,,86.95,,,,0.0,,,,,0.0,,,,0.0
viemar335307,103.9,,,,,86.95,,,,0.0,,,,,0.0,,,,0.0
viemar335310,97.41,,,,,83.21,,,,0.0,,,,,0.0,,,,0.0
viemar335321,126.35,,,,,106.06,,,,0.0,,,,,0.0,,,,0.0
viemar335322,108.84,,,,,106.06,,,,0.0,,,,,0.0,,,,0.0
viemar335373,117.39,,,,,99.0,,,,0.0,,,,,0.0,,,,0.0
viemar335421,103.1,,,,,113.63,,,,0.0,,,,,0.0,,,,0.0
viemar335422,107.35,,,,,113.63,,,,0.0,,,,,0.0,,,,0.0
viemar335467,109.81,,,,,92.62,,,,0.0,,,,,0.0,,,,0.0
viemar335474,118.72,,,,,89.04,,,,0.0,,,,,0.0,,,,0.0
viemar335552,115.67,,,,,114.69,,,,0.0,,,,,0.0,,,,0.0
viemar335553,115.67,,,,,114.69,,,,0.0,,,,,0.0,,,,0.0
viemar335667,97.61,,,,,77.97,,,,0.0,,,,,0.0,,,,0.0
viemar335668,97.61,,,,,77.97,,,,0.0,,,,,0.0,,,,0.0
viemar335669,94.11,,,,,97.47,,,,0.0,,,,,0.0,,,,0.0
viemar335675,78.69,,,,,68.39,,,,0.0,,,,,0.0,,,,0.0
viemar503009,52.36,,,,,48.65,,,,0.0,,,,,0.0,,,,0.0
viemar503015,75.24,,,,,86.89,,,,0.0,,,,,0.0,,,,0.0
viemar503016,79.32,,,,,115.94,,,,0.0,,,,,0.0,,,,0.0
viemar503036,87.39,,,,,90.19,,,,0.0,,,,,0.0,,,,0.0
viemar503037,108.96,,,,,96.43,,,,0.0,,,,,0.0,,,,0.0
viemar503039,85.51,,,,,86.38,,,,0.0,,,,,0.0,,,,0.0
viemar503067,97.97,,,,,96.66,,,,0.0,,,,,0.0,,,,0.0
viemar503069,89.23,,,,,78.91,,,,0.0,,,,,0.0,,,,0.0
viemar503072,155.46,,,,,150.81,,,,0.0,,,,,0.0,,,,0.0
viemar503095,87.93,,,,,112.39,,,,0.0,,,,,0.0,,,,0.0
viemar503107,86.63,,,,,75.36,,,,0.0,,,,,0.0,,,,0.0
viemar503121,130.48,,,,,129.65,,,,0.0,,,,,0.0,,,,0.0
viemar503170,75.21,,,,,113.44,,,,0.0,,,,,0.0,,,,0.0
viemar503177,72.86,,,,,180.22,,,,0.0,,,,,0.0,,,,0.0
viemar503178,111.86,,,,,95.5,,,,0.0,,,,,0.0,,,,0.0
viemar503179,112.26,,,,,86.76,,,,0.0,,,,,0.0,,,,0.0
viemar503185,89.87,,,,,75.06,,,,0.0,,,,,0.0,,,,0.0
viemar503186,153.72,,,,,119.62,,,,0.0,,,,,0.0,,,,0.0
viemar503189,91.39,,,,,83.86,,,,0.0,,,,,0.0,,,,0.0
viemar503190,91.39,,,,,83.86,,,,0.0,,,,,0.0,,,,0.0
viemar503192,91.02,,,,,79.07,,,,0.0,,,,,0.0,,,,0.0
viemar503252,93.5,,,,,115.79,,,,0.0,,,,,0.0,,,,0.0
viemar503255,76.19,,,,,64.57,,,,0.0,,,,,0.0,,,,0.0
viemar503337,81.49,,,,,132.27,,,,0.0,,,,,0.0,,,,0.0
viemar503338,92.45,,,,,77.08,,,,0.0,,,,,0.0,,,,0.0
viemar503351,114.83,,,,,93.45,,,,0.0,,,,,0.0,,,,0.0
viemar503374,113.34,,,,,107.71,,,,0.0,,,,,0.0,,,,0.0
viemar503405,121.88,,,,,122.34,,,,0.0,,,,,0.0,,,,0.0
viemar503406,124.68,,,,,122.34,,,,0.0,,,,,0.0,,,,0.0
viemar680004,,,,43.15,,44.95,,,,,,,3.0,,0.0,,,,3.0
viemar680016,,,,52.96,,63.2,,,,,,,6.0,,0.0,,,,6.0
viemar680020,,,,62.34,,59.31,,,,,,,6.0,,0.0,,,,0.0
viemar680050,,,,50.43,,89.3,,,,,,,1.0,,0.0,,,,1.0
viemar680073,,,,61.9,,71.36,,,,,,,4.0,,0.0,,,,4.0
viemar680093,,,,115.65,,105.88,,,,,,,21.0,,0.0,,,,0.0
viemar680376,,,,108.04,,125.27,,,,,,,2.0,,0.0,,,,2.0
viemar680442,,,,68.19,,93.91,,,,,,,4.0,,0.0,,,,4.0
viemar750208,147.41,,,,,174.85,,,,0.0,,,,,0.0,,,,0.0
wegaakx1100,31.73,,,22.59,,,,,,0.0,,,10.0,,,,,,10.0
wegaakx1116,30.49,,,19.46,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx1129f,21.82,,,15.47,,,,,,0.0,,,47.0,,,,,,47.0
wegaakx1375,18.3,,,11.52,,,,,,0.0,,,8.0,,,,,,8.0
wegaakx1397,18.16,,,10.8,,,,,,0.0,,,25.0,,,,,,25.0
wegaakx1399,27.25,,,16.71,,,,,,0.0,,,8.0,,,,,,8.0
wegaakx1446,23.12,,,14.42,,,,,,0.0,,,5.0,,,,,,5.0
wegaakx1456,20.31,,,12.73,,,,,,0.0,,,21.0,,,,,,21.0
wegaakx1541cf,68.77,,,51.54,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx1700,21.0,,,13.28,,,,,,0.0,,,10.0,,,,,,10.0
wegaakx1701,20.86,,,13.16,,,,,,0.0,,,6.0,,,,,,6.0
wegaakx1704,41.28,,,28.54,,,,,,0.0,,,3.0,,,,,,3.0
wegaakx1770,49.74,,,32.77,,,,,,0.0,,,4.0,,,,,,4.0
wegaakx1771,42.83,,,28.08,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx1772,47.3,,,38.24,,,,,,0.0,,,7.0,,,,,,7.0
wegaakx1774,79.51,,,70.79,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx1925,19.06,,,12.65,,,,,,0.0,,,14.0,,,,,,14.0
wegaakx1936f,62.96,,,41.49,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx1937,19.2,,,11.56,,,,,,0.0,,,15.0,,,,,,15.0
wegaakx1939,19.65,,,11.25,,,,,,0.0,,,34.0,,,,,,34.0
wegaakx1945,31.81,,,20.35,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx1956,40.21,,,27.48,,,,,,0.0,,,9.0,,,,,,9.0
wegaakx1959,18.98,,,11.81,,,,,,0.0,,,11.0,,,,,,11.0
wegaakx1962,19.3,,,12.21,,,,,,0.0,,,17.0,,,,,,17.0
wegaakx1963,18.36,,,10.78,,,,,,0.0,,,23.0,,,,,,23.0
wegaakx1965,17.41,,,9.96,,,,,,0.0,,,48.0,,,,,,48.0
wegaakx1967,18.06,,,11.45,,,,,,0.0,,,11.0,,,,,,11.0
wegaakx1984,16.11,,,9.46,,,,,,0.0,,,72.0,,,,,,72.0
wegaakx1985,19.92,,,12.48,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx1987,18.59,,,12.05,,,,,,0.0,,,3.0,,,,,,3.0
wegaakx19922,30.3,,,19.74,,,,,,0.0,,,13.0,,,,,,13.0
wegaakx1993,18.89,,,13.38,,,,,,0.0,,,24.0,,,,,,24.0
wegaakx1995,44.82,,,31.43,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx1998,19.45,,,12.07,,,,,,0.0,,,3.0,,,,,,3.0
wegaakx2004,21.04,,,13.44,,,,,,0.0,,,19.0,,,,,,19.0
wegaakx2004c,42.13,,,28.54,,,,,,0.0,,,3.0,,,,,,3.0
wegaakx2007,21.95,,,13.94,,,,,,0.0,,,5.0,,,,,,5.0
wegaakx2014,25.67,,,15.51,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx2017,33.41,,,18.69,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx2023,32.56,,,21.63,,,,,,0.0,,,19.0,,,,,,19.0
wegaakx2108,23.7,,,15.34,,,,,,0.0,,,26.0,,,,,,26.0
wegaakx2161,26.82,,,16.44,,,,,,0.0,,,8.0,,,,,,8.0
wegaakx2200,65.66,,,44.45,,,,,,0.0,,,5.0,,,,,,5.0
wegaakx35110,19.31,,,12.23,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx35112,18.29,,,11.44,,,,,,0.0,,,5.0,,,,,,5.0
wegaakx35126,29.71,,,17.77,,,,,,0.0,,,9.0,,,,,,9.0
wegaakx35127,28.64,,,18.26,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx35128,23.29,,,14.74,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx35132,18.83,,,11.24,,,,,,0.0,,,12.0,,,,,,12.0
wegaakx35157,21.13,,,13.58,,,,,,0.0,,,6.0,,,,,,6.0
wegaakx35159,20.34,,,12.9,,,,,,0.0,,,21.0,,,,,,21.0
wegaakx35163,18.91,,,10.82,,,,,,0.0,,,17.0,,,,,,17.0
wegaakx35163c,40.72,,,27.25,,,,,,0.0,,,4.0,,,,,,4.0
wegaakx35164,21.7,,,13.69,,,,,,0.0,,,4.0,,,,,,4.0
wegaakx35174,21.3,,,13.64,,,,,,0.0,,,5.0,,,,,,5.0
wegaakx35175f,23.65,,,14.86,,,,,,0.0,,,4.0,,,,,,4.0
wegaakx351812,22.65,,,15.79,,,,,,0.0,,,5.0,,,,,,5.0
wegaakx35264f,23.25,,,14.53,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx35279,17.04,,,11.28,,,,,,0.0,,,3.0,,,,,,3.0
wegaakx35280,28.59,,,16.83,,,,,,0.0,,,27.0,,,,,,27.0
wegaakx35281,27.56,,,17.43,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx35293,18.43,,,11.85,,,,,,0.0,,,9.0,,,,,,9.0
wegaakx35321,14.41,,,8.07,,,,,,0.0,,,30.0,,,,,,30.0
wegaakx35321c,28.91,,,18.58,,,,,,0.0,,,7.0,,,,,,7.0
wegaakx35323,16.62,,,9.78,,,,,,0.0,,,31.0,,,,,,31.0
wegaakx353452,32.21,,,18.85,,,,,,0.0,,,19.0,,,,,,19.0
wegaakx35346cf,41.02,,,26.51,,,,,,0.0,,,6.0,,,,,,6.0
wegaakx35346f,18.33,,,11.61,,,,,,0.0,,,12.0,,,,,,12.0
wegaakx35347f,16.24,,,10.31,,,,,,0.0,,,40.0,,,,,,40.0
wegaakx3536,17.74,,,10.63,,,,,,0.0,,,29.0,,,,,,29.0
wegaakx3536c,33.17,,,22.93,,,,,,0.0,,,7.0,,,,,,7.0
wegaakx35370,19.08,,,12.17,,,,,,0.0,,,6.0,,,,,,6.0
wegaakx3548,18.52,,,14.37,,,,,,0.0,,,9.0,,,,,,9.0
wegaakx3550,34.72,,,23.77,,,,,,0.0,,,10.0,,,,,,10.0
wegaakx3562,23.45,,,15.64,,,,,,0.0,,,11.0,,,,,,11.0
wegaakx35634,31.54,,,20.19,,,,,,0.0,,,8.0,,,,,,8.0
wegaakx3565,36.81,,,26.06,,,,,,0.0,,,7.0,,,,,,7.0
wegaakx35711,16.92,,,10.26,,,,,,0.0,,,1.0,,,,,,1.0
wegaakx35722,22.17,,,13.77,,,,,,0.0,,,9.0,,,,,,9.0
wegaakx35723,20.19,,,12.68,,,,,,0.0,,,100.0,,,,,,100.0
wegaakx35723c,46.67,,,32.64,,,,,,0.0,,,18.0,,,,,,18.0
wegaakx35725,21.11,,,14.86,,,,,,0.0,,,9.0,,,,,,9.0
wegaakx3589c,95.35,,,70.25,,,,,,0.0,,,2.0,,,,,,2.0
wegaakx3591,97.48,,,72.68,,,,,,0.0,,,7.0,,,,,,7.0
wegaakx3594f,34.17,,,22.84,,,,,,0.0,,,6.0,,,,,,6.0
wegafap2214,17.09,,,11.29,,,,,,0.0,,,63.0,,,,,,63.0
wegafap2219,23.84,,,16.36,,,,,,0.0,,,14.0,,,,,,14.0
wegafap2408,51.71,,,37.35,,,,,,0.0,,,12.0,,,,,,12.0
wegafap2802,36.99,,,26.8,,,,,,0.0,,,6.0,,,,,,6.0
wegafap2827,14.17,,,8.84,,,,,,0.0,,,87.0,,,,,,87.0
