Filial;Produto;Descricao;NCM;Disponivel;Preco;Marca;Cód.Fabricante
2-SP;873096;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;8;502,76;MONROE                        ;SP113
2-SP;873102;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;6;394,31;MONROE                        ;SP114
2-SP;873119;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;383,82;MONROE                        ;SP992
2-SP;873126;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;3;383,82;MONROE                        ;SP991
2-SP;873133;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM DIR.                        ;87088000;0;390,75;MONROE                        ;SP994
2-SP;873140;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM ESQ.                        ;87088000;2;390,75;MONROE                        ;SP993
2-SP;873218;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;341,41;MONROE                        ;SP203
2-SP;873249;AMORTECEDOR DA SUSPENSÃO DIANT. RANCHO                                ;87088000;0;460,51;MONROE                        ;RS999145N
2-SP;873263;AMORTECEDOR DA SUSPENSÃO DIANT. RANCHO                                ;87088000;0;598,32;MONROE                        ;RS999350N
2-SP;873270;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;5;269,51;MONROE                        ;SP236
2-SP;873287;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;681,47;MONROE                        ;72359
2-SP;873300;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS DIR.                       ;87088000;0;530,68;MONROE                        ;M5P742190
2-SP;873317;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;8;178,26;MONROE                        ;SP142
2-SP;873324;AMORTECEDOR DA SUSPENSÃO TRAS. ÔNIBUS MONRO-MAGNUM                    ;87088000;0;375,64;MONROE                        ;65494
2-SP;873331;AMORTECEDOR DA SUSPENSÃO ADVENTURE TRAS.                              ;87088000;0;625,04;MONROE                        ;D8071
2-SP;873348;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;377,76;MONROE                        ;SP961
2-SP;873355;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;377,76;MONROE                        ;SP960
2-SP;873362;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;> 10.00   ;346,51;MONROE                        ;SP979
2-SP;873379;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;9;331,23;MONROE                        ;M53ZSP978
2-SP;873386;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;4;351,44;MONROE                        ;M53ZSP984
2-SP;873393;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;6;349,56;MONROE                        ;SP985
2-SP;873409;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;1;312,34;MONROE                        ;SP986
2-SP;873416;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;2;318,81;MONROE                        ;SP987
2-SP;873423;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;162,34;MONROE                        ;SP146
2-SP;873430;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;167,43;MONROE                        ;SP290
2-SP;873447;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;395,78;MONROE                        ;SP084
2-SP;873454;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;395,78;MONROE                        ;SP085
2-SP;873461;AMORTECEDOR DA SUSPENSÃO DIANT. CONVENCIONAL                          ;87088000;0;276,28;MONROE                        ;54501
2-SP;873478;AMORTECEDOR DA SUSPENSÃO DIANT. ORIGINAL                              ;87088000;2;564,71;MONROE                        ;E4390
2-SP;873485;AMORTECEDOR DA SUSPENSÃO TRAS. REFLEX                                 ;87088000;0;508,39;MONROE                        ;43112
2-SP;873492;AMORTECEDOR DA SUSPENSÃO TRAS. SENSA TRAC                             ;87088000;0;161,18;MONROE                        ;5989N
2-SP;873508;AMORTECEDOR DA SUSPENSÃO DIANT. GAS PREMIUM DIR.                      ;87088000;0;403,93;MONROE                        ;16351N
2-SP;873515;AMORTECEDOR DA SUSPENSÃO DIANT. GAS PREMIUM ESQ.                      ;87088000;0;412,24;MONROE                        ;16352N
2-SP;873546;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;4;371,46;MONROE                        ;749003SP
2-SP;873553;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;4;325,98;MONROE                        ;749012SP
2-SP;873560;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;8;325,98;MONROE                        ;749013SP
2-SP;873577;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;8;311,15;MONROE                        ;749014SP
2-SP;873584;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;7;311,15;MONROE                        ;749015SP
2-SP;873591;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;5;360,85;MONROE                        ;749016SP
2-SP;873607;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;3;360,85;MONROE                        ;749017SP
2-SP;873614;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;6;391,34;MONROE                        ;749018SP
2-SP;873621;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;2;399,49;MONROE                        ;749019SP
2-SP;873638;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;6;266,32;MONROE                        ;SP995
2-SP;873966;AMORTECEDOR DA SUSPENSÃO TRAS. MATIC PLUS                             ;87088000;0;204,7;MONROE                        ;334302MM
2-SP;873973;AMORTECEDOR DA SUSPENSÃO MATIC PLUS                                   ;87088000;0;125,79;MONROE                        ;334061MM
2-SP;874208;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;686,22;MONROE                        ;72638
2-SP;874246;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;431,75;MONROE                        ;5637
2-SP;874253;AMORTECEDOR DA SUSPENSÃO TRAS. REFLEX                                 ;87088000;0;382,61;MONROE                        ;E2079
2-SP;874260;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;> 10.00   ;165,74;MONROE                        ;379011SP
2-SP;874390;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;259,89;MONROE                        ;379009SP
2-SP;874505;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;307,99;MONROE                        ;379010SP
2-SP;874512;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;444,98;MONROE                        ;749040SP
2-SP;874529;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;444,98;MONROE                        ;749039SP
2-SP;874536;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;421,36;MONROE                        ;749009SP
2-SP;874543;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;370,46;MONROE                        ;749006SP
2-SP;874550;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;378,13;MONROE                        ;749007SP
2-SP;874567;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;314,7;MONROE                        ;749010SP
2-SP;874574;AMORTECEDOR DA SUSPENSÃO GAS PREMIUM DIR.                             ;87088000;2;510,18;MONROE                        ;G8127
2-SP;874581;AMORTECEDOR DA SUSPENSÃO GAS PREMIUM ESQ.                             ;87088000;0;510,18;MONROE                        ;G8128
2-SP;874598;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;> 10.00   ;495,92;MONROE                        ;16496
2-SP;874642;AMORTECEDOR DA SUSPENSÃO ADVENTURE TRAS.                              ;87088000;0;453,19;MONROE                        ;D8080
2-SP;874659;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;2;364,97;MONROE                        ;749000SP
2-SP;874666;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;1;364,97;MONROE                        ;749001SP
2-SP;874673;AMORTECEDOR DA SUSPENSÃO DIANT. REFLEX ESQ.                           ;87088000;2;416,62;MONROE                        ;749051SP
2-SP;875007;AMORTECEDOR DA SUSPENSÃO DIANT. ADVENTURE                             ;87088000;4;829,7;MONROE                        ;D0038
2-SP;875014;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;5;324,7;MONROE                        ;749059SP
2-SP;875021;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;6;329,32;MONROE                        ;749060SP
2-SP;875038;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;211,68;MONROE                        ;379021SP
2-SP;875045;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;194,51;MONROE                        ;379001SP
2-SP;875052;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS ESQ.                       ;87088000;0;530,68;MONROE                        ;5P742191
2-SP;875151;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;2;872,88;MONROE                        ;E4654
2-SP;875168;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;2;350,1;MONROE                        ;M5P376039
2-SP;875311;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;334,64;MONROE                        ;376023SP
2-SP;875878;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;2;434,32;MONROE                        ;M749048SP
2-SP;875885;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;2;434,32;MONROE                        ;M749047SP
2-SP;875892;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;215,66;MONROE                        ;379002SP
2-SP;875908;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;257,25;MONROE                        ;370001SP
2-SP;875915;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;253,92;MONROE                        ;370002SP
2-SP;875922;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;352,48;MONROE                        ;749028SP
2-SP;875939;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;4;345,3;MONROE                        ;749029SP
2-SP;875946;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM DIR.                        ;87088000;0;354,12;MONROE                        ;749030SP
2-SP;875953;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM ESQ.                        ;87088000;0;354,12;MONROE                        ;749031SP
2-SP;875977;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;416,6;MONROE                        ;749036SP
2-SP;875984;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;416,6;MONROE                        ;749037SP
2-SP;875991;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS DIR.                       ;87088000;0;323,44;MONROE                        ;808056MM
2-SP;876004;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS ESQ.                       ;87088000;0;323,44;MONROE                        ;808057MM
2-SP;876011;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;6;173,58;MONROE                        ;379054SP
2-SP;876028;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS DIR.                       ;87088000;2;348,32;MONROE                        ;808218MM
2-SP;876035;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS ESQ.                       ;87088000;2;341,23;MONROE                        ;808219MM
2-SP;876042;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;287,32;MONROE                        ;749045SP
2-SP;876059;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;287,32;MONROE                        ;749046SP
2-SP;876066;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;427,24;MONROE                        ;749033SP
2-SP;876073;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;271,48;MONROE                        ;379007SP
2-SP;876080;AMORTECEDOR DA SUSPENSÃO DIANT. ADVENTURE                             ;87088000;0;481,58;MONROE                        ;D8024
2-SP;876097;AMORTECEDOR DA SUSPENSÃO ADVENTURE TRAS.                              ;87088000;0;335,83;MONROE                        ;D8019
2-SP;876103;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;288,57;MONROE                        ;749049SP
2-SP;876110;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;4;192,47;MONROE                        ;379013SP
2-SP;876127;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;174,76;MONROE                        ;379055SP
2-SP;876134;AMORTECEDOR DA SUSPENSÃO DIANT. REFLEX ESQ.                           ;87088000;0;613,92;MONROE                        ;742070SP
2-SP;876349;AMORTECEDOR DA SUSPENSÃO TRAS. MATIC PLUS                             ;87088000;8;225,07;MONROE                        ;M808004MM
2-SP;876448;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;4;178,72;MONROE                        ;SP211
2-SP;876455;AMORTECEDOR DA SUSPENSÃO TRAS. MATIC PLUS                             ;87088000;0;249,95;MONROE                        ;334257MM
2-SP;876462;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;408,37;MONROE                        ;376210SP
2-SP;876479;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;3;177,2;MONROE                        ;379051SP
2-SP;876486;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM                            ;87088000;0;309,67;MONROE                        ;72123
2-SP;876493;AMORTECEDOR DA SUSPENSÃO DIANT. ADVENTURE                             ;87088000;0;515,89;MONROE                        ;D0305
2-SP;876509;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;789,81;MONROE                        ;73045
2-SP;876516;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;789,81;MONROE                        ;73046
2-SP;876523;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS DIR.                       ;87088000;0;234,4;MONROE                        ;806013MM
2-SP;876530;AMORTECEDOR DA SUSPENSÃO DIANT. MATIC PLUS ESQ.                       ;87088000;0;234,4;MONROE                        ;806014MM
2-SP;876547;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;427,4;MONROE                        ;749041SP
2-SP;876554;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;427,4;MONROE                        ;749042SP
2-SP;876561;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;4;563,19;MONROE                        ;72957
2-SP;876578;AMORTECEDOR DA SUSPENSÃO TRAS. OESPECTRUM                             ;87088000;0;196,78;MONROE                        ;M379065SP
2-SP;876585;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;2;373,97;MONROE                        ;M749021SP
2-SP;876592;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;0;373,97;MONROE                        ;M749020SP
2-SP;876608;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM DIR.                       ;87088000;0;397,31;MONROE                        ;M749024SP
2-SP;876615;AMORTECEDOR DA SUSPENSÃO DIANT. OESPECTRUM ESQ.                       ;87088000;2;389,23;MONROE                        ;M749025SP
