COD COMPEL;COD FABRICA;QTDE EMBALAGEM;UNIDADE MEDIDA;DISPONIBILIDADE;PREÇO;FABRICANTE
242236605;242236605;1;Pc;B;80,77;ROBERT BOSCH LTDA
242236642;242236642;1;Pc;A;108,64;ROBERT BOSCH LTDA
242240566;242240566;1;Pc;Indisponível;21,58;ROBERT BOSCH LTDA
242240572;242240572;1;Pc;A;32;ROBERT BOSCH LTDA
242240592;242240592;1;Pc;A;13,37;ROBERT BOSCH LTDA
242240650;242240650;1;Pc;B;42,14;ROBERT BOSCH LTDA
242240675;242240675;1;Pc;C;86,79;ROBERT BOSCH LTDA
242240691;242240691;1;Pc;C;83,28;ROBERT BOSCH LTDA
242245552;242245552;1;Pc;B;13,66;ROBERT BOSCH LTDA
242245558;242245558;1;Pc;Indisponível;68,47;ROBERT BOSCH LTDA
251747;251747;1;Pc;Indisponível;5;ROBERT BOSCH LTDA
251750;251750;1;Pc;Indisponível;5;ROBERT BOSCH LTDA
251752;251752;10;PC;Indisponível;5;ROBERT BOSCH LTDA
258003506;258003506;1;Pc;Indisponível;283,1;ROBERT BOSCH LTDA
258003540;258003540;1;Pc;Indisponível;265,36;ROBERT BOSCH LTDA
258003714;258003714;1;Pc;Indisponível;283,1;ROBERT BOSCH LTDA
258005141;258005141;1;Pc;Indisponível;296,54;ROBERT BOSCH LTDA
258005658;258005658;1;Pc;A;235,4;ROBERT BOSCH LTDA
258005660;258005660;1;Pc;Indisponível;184,49;ROBERT BOSCH LTDA
258005703;258005703;1;Pc;Indisponível;265,4;ROBERT BOSCH LTDA
258005732;258005732;1;Pc;Indisponível;297,25;ROBERT BOSCH LTDA
258006026;258006026;1;Pc;Indisponível;217,86;ROBERT BOSCH LTDA
258006027;258006027;1;Pc;Indisponível;217,42;ROBERT BOSCH LTDA
258006028;258006028;1;Pc;Indisponível;312,86;ROBERT BOSCH LTDA
258006029;258006029;1;Pc;Indisponível;302,61;ROBERT BOSCH LTDA
258006046;258006046;1;Pc;A;273,54;ROBERT BOSCH LTDA
258006206;258006206;1;Pc;Indisponível;268,17;ROBERT BOSCH LTDA
258006375;258006375;1;Pc;Indisponível;360,6;ROBERT BOSCH LTDA
258006376;258006376;1;Pc;A;229,42;ROBERT BOSCH LTDA
258006475;258006475;1;Pc;Indisponível;365,64;ROBERT BOSCH LTDA
258006511;258006511;1;Pc;Indisponível;334,09;ROBERT BOSCH LTDA
258006538;258006538;1;Pc;Indisponível;256,74;ROBERT BOSCH LTDA
258006539;258006539;1;Pc;Indisponível;265,77;ROBERT BOSCH LTDA
258006571;258006571;1;Pc;Indisponível;396,12;ROBERT BOSCH LTDA
258006577;258006577;1;Pc;Indisponível;241,83;ROBERT BOSCH LTDA
258006731;258006731;1;Pc;Indisponível;273,54;ROBERT BOSCH LTDA
258006791;258006791;1;Pc;Indisponível;199,58;ROBERT BOSCH LTDA
258006827;258006827;1;Pc;B;194,46;ROBERT BOSCH LTDA
258006980;258006980;1;Pc;Indisponível;278,67;ROBERT BOSCH LTDA
258006984;258006984;1;Pc;Indisponível;295,7;ROBERT BOSCH LTDA
258006990;258006990;1;Pc;A;197;ROBERT BOSCH LTDA
258006995;258006995;1;Pc;Indisponível;219,46;ROBERT BOSCH LTDA
258007351;258007351;1;Pc;Indisponível;509,29;ROBERT BOSCH LTDA
258010011;258010011;1;Pc;Indisponível;230,51;ROBERT BOSCH LTDA
258010029;258010029;1;Pc;A;169,2;ROBERT BOSCH LTDA
258010034;258010034;1;Pc;Indisponível;346,67;ROBERT BOSCH LTDA
258010046;258010046;1;Pc;Indisponível;256,24;ROBERT BOSCH LTDA
258010081;258010081;1;Pc;Indisponível;307,47;ROBERT BOSCH LTDA
258010102;258010102;1;Pc;Indisponível;292,18;ROBERT BOSCH LTDA
258010124;258010124;1;Pc;Indisponível;280,99;ROBERT BOSCH LTDA
258010176;258010176;1;Pc;Indisponível;266,53;ROBERT BOSCH LTDA
258010246;258010246;1;Pc;Indisponível;496,78;ROBERT BOSCH LTDA
258010292;258010292;1;Pc;Indisponível;206,25;ROBERT BOSCH LTDA
258010298;258010298;1;Pc;Indisponível;284,96;ROBERT BOSCH LTDA
258010305;258010305;1;Pc;Indisponível;231,88;ROBERT BOSCH LTDA
258010412;258010412;1;Pc;Indisponível;380,8;ROBERT BOSCH LTDA
258010414;258010414;1;Pc;Indisponível;491,76;ROBERT BOSCH LTDA
258010415;258010415;1;Pc;Indisponível;486,7;ROBERT BOSCH LTDA
258017016;258017016;1;Pc;Indisponível;640,59;ROBERT BOSCH LTDA
258017028;258017028;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258017098;258017098;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258017099;258017099;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258017121;258017121;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258017131;258017131;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258017169;258017169;1;Pc;Indisponível;547,52;ROBERT BOSCH LTDA
258017178;258017178;1;Pc;Indisponível;585,69;ROBERT BOSCH LTDA
258017180;258017180;1;Pc;Indisponível;611,14;ROBERT BOSCH LTDA
258017187;258017187;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258017217;258017217;1;Pc;Indisponível;465,64;ROBERT BOSCH LTDA
258017305;258017305;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258017319;258017319;1;Pc;Indisponível;609,39;ROBERT BOSCH LTDA
258017321;258017321;1;Pc;Indisponível;522,03;ROBERT BOSCH LTDA
258027029;258027029;1;Pc;Indisponível;615,34;ROBERT BOSCH LTDA
258030157;258030157;1;Pc;Indisponível;247,23;ROBERT BOSCH LTDA
258030170;258030170;1;Pc;Indisponível;173,09;ROBERT BOSCH LTDA
258030172;258030172;1;Pc;Indisponível;169,66;ROBERT BOSCH LTDA
258986501;258986501;1;Pc;A;129,1;ROBERT BOSCH LTDA
258986506;258986506;1;Pc;Indisponível;196,21;ROBERT BOSCH LTDA
258986507;258986507;1;Pc;Indisponível;216,03;ROBERT BOSCH LTDA
258986602;258986602;1;Pc;A;218,07;ROBERT BOSCH LTDA
258986615;258986615;1;Pc;Indisponível;224,49;ROBERT BOSCH LTDA
258986624;258986624;1;Pc;Indisponível;279,37;ROBERT BOSCH LTDA
258986627;258986627;1;Pc;Indisponível;268,17;ROBERT BOSCH LTDA
258986680;258986680;1;Pc;Indisponível;254,51;ROBERT BOSCH LTDA
258986684;258986684;1;Pc;Indisponível;378,26;ROBERT BOSCH LTDA
258986697;258986697;1;Pc;Indisponível;342,52;ROBERT BOSCH LTDA
258986720;258986720;1;Pc;Indisponível;286,42;ROBERT BOSCH LTDA
258986722;258986722;1;Pc;Indisponível;247,74;ROBERT BOSCH LTDA
258986735;258986735;1;Pc;Indisponível;285,97;ROBERT BOSCH LTDA
258986745;258986745;1;Pc;Indisponível;716,33;ROBERT BOSCH LTDA
258986770;258986770;1;Pc;A;169,66;ROBERT BOSCH LTDA
258986773;258986773;1;Pc;Indisponível;0;ROBERT BOSCH LTDA
261210118;261210118;1;Pc;A;380,21;ROBERT BOSCH LTDA
261210128;261210128;1;Pc;A;147,24;ROBERT BOSCH LTDA
261210150;261210150;1;Pc;A;155,23;ROBERT BOSCH LTDA
261230217;261230217;1;Pc;Indisponível;173,03;ROBERT BOSCH LTDA
261230245;261230245;1;Pc;A;44,13;ROBERT BOSCH LTDA
026150001A;026150001A;1;Pc;Indisponível;379,28;ROBERT BOSCH LTDA
261500109;261500109;1;Pc;Indisponível;886,02;ROBERT BOSCH LTDA
261500333;261500333;1;Pc;Indisponível;584,93;ROBERT BOSCH LTDA
261500354;261500354;1;Pc;Indisponível;425;ROBERT BOSCH LTDA
261500461;261500461;1;Pc;Indisponível;397,89;ROBERT BOSCH LTDA
261500477;261500477;1;Pc;Indisponível;364,34;ROBERT BOSCH LTDA
261500494;261500494;1;Pc;Indisponível;412,12;ROBERT BOSCH LTDA
261500533;261500533;1;Pc;Indisponível;824,21;ROBERT BOSCH LTDA
261500621;261500621;1;Pc;Indisponível;446,92;ROBERT BOSCH LTDA
261500716;261500716;1;Pc;Indisponível;439,48;ROBERT BOSCH LTDA
261500804;261500804;1;Pc;Indisponível;1.084,12;ROBERT BOSCH LTDA
261520143;261520143;1;Pc;Indisponível;1.415,00;ROBERT BOSCH LTDA
261520147;261520147;1;Pc;Indisponível;2.586,91;ROBERT BOSCH LTDA
261520149;261520149;1;Pc;Indisponível;1.760,49;ROBERT BOSCH LTDA
261520151;261520151;1;Pc;Indisponível;1.344,62;ROBERT BOSCH LTDA
261520215;261520215;1;Pc;Indisponível;1.214,55;ROBERT BOSCH LTDA
261520245;261520245;1;Pc;Indisponível;0;ROBERT BOSCH LTDA
261520281;261520281;1;Pc;Indisponível;1.206,36;ROBERT BOSCH LTDA
261520283;261520283;1;Pc;Indisponível;1.450,64;ROBERT BOSCH LTDA
261520287;261520287;1;Pc;Indisponível;1.432,84;ROBERT BOSCH LTDA
261520315;261520315;1;Pc;Indisponível;1.416,70;ROBERT BOSCH LTDA
261520381;261520381;1;Pc;Indisponível;1.314,03;ROBERT BOSCH LTDA
261520472;261520472;1;Pc;A;1.044,47;ROBERT BOSCH LTDA
280122001;280122001;1;Pc;Indisponível;189,05;ROBERT BOSCH LTDA
280130053;280130053;1;Pc;Indisponível;29,21;ROBERT BOSCH LTDA
280130066;280130066;1;Pc;Indisponível;16,73;ROBERT BOSCH LTDA
280130069;280130069;1;Pc;Indisponível;174,22;ROBERT BOSCH LTDA
280155821;280155821;1;Pc;Indisponível;176,85;ROBERT BOSCH LTDA
280155888;280155888;1;Pc;Indisponível;140,08;ROBERT BOSCH LTDA
280155925;280155925;1;Pc;Indisponível;140,08;ROBERT BOSCH LTDA
280155929;280155929;1;Pc;Indisponível;165,57;ROBERT BOSCH LTDA
280155963;280155963;1;Pc;Indisponível;0;ROBERT BOSCH LTDA
280155966;280155966;1;Pc;Indisponível;140,08;ROBERT BOSCH LTDA
280155968;280155968;1;Pc;Indisponível;96,14;ROBERT BOSCH LTDA
280155979;280155979;1;Pc;Indisponível;140,08;ROBERT BOSCH LTDA
280156020;280156020;1;Pc;A;140,08;ROBERT BOSCH LTDA
280156085;280156085;1;Pc;Indisponível;140,08;ROBERT BOSCH LTDA
280156086;280156086;1;Pc;Indisponível;178,25;ROBERT BOSCH LTDA
280156096;280156096;1;Pc;Indisponível;165,57;ROBERT BOSCH LTDA
280156152;280156152;1;Pc;Indisponível;165,57;ROBERT BOSCH LTDA
280156164;280156164;1;Pc;Indisponível;163,05;ROBERT BOSCH LTDA
280156214;280156214;1;Pc;Indisponível;165,57;ROBERT BOSCH LTDA
280156272;280156272;1;Pc;Indisponível;165,57;ROBERT BOSCH LTDA
280156274;280156274;1;Pc;A;157,62;ROBERT BOSCH LTDA
280156286;280156286;1;Pc;Indisponível;132,71;ROBERT BOSCH LTDA
280156295;280156295;1;Pc;Indisponível;266,78;ROBERT BOSCH LTDA
280156296;280156296;1;Pc;Indisponível;115,78;ROBERT BOSCH LTDA
280156298;280156298;1;Pc;A;153,35;ROBERT BOSCH LTDA
280156326;280156326;1;Pc;Indisponível;127,77;ROBERT BOSCH LTDA
280156357;280156357;1;Pc;Indisponível;198,69;ROBERT BOSCH LTDA
280156403;280156403;1;Pc;B;165,57;ROBERT BOSCH LTDA
280156410;280156410;1;Pc;Indisponível;140,08;ROBERT BOSCH LTDA
280156415;280156415;1;Pc;Indisponível;165,57;ROBERT BOSCH LTDA
280156418;280156418;1;Pc;A;137,26;ROBERT BOSCH LTDA
280156436;280156436;1;Pc;Indisponível;140,08;ROBERT BOSCH LTDA
280157109;280157109;1;Pc;Indisponível;249,57;ROBERT BOSCH LTDA
280157111;280157111;1;Pc;A;165,57;ROBERT BOSCH LTDA
280157117;280157117;1;Pc;Indisponível;133,38;ROBERT BOSCH LTDA
280157118;280157118;1;Pc;A;178,25;ROBERT BOSCH LTDA
280157133;280157133;1;Pc;A;83,23;ROBERT BOSCH LTDA
280157139;280157139;1;Pc;A;74,38;ROBERT BOSCH LTDA
280157147;280157147;1;Pc;Indisponível;75,59;ROBERT BOSCH LTDA
280157152;280157152;1;Pc;A;165,57;ROBERT BOSCH LTDA
280157157;280157157;1;Pc;Indisponível;143,04;ROBERT BOSCH LTDA
280157158;280157158;1;Pc;A;61,45;ROBERT BOSCH LTDA
280157178;280157178;1;Pc;A;144,68;ROBERT BOSCH LTDA
280157180;280157180;1;Pc;Indisponível;134,53;ROBERT BOSCH LTDA
280157182;280157182;1;Pc;A;146,06;ROBERT BOSCH LTDA
280157501;280157501;1;Pc;A;62,88;ROBERT BOSCH LTDA
028015750D;028015750D;1;Pc;Indisponível;105,8;ROBERT BOSCH LTDA
280157512;280157512;1;Pc;A;102,9;ROBERT BOSCH LTDA
280158105;280158105;1;Pc;A;252,88;ROBERT BOSCH LTDA
280158167;280158167;1;Pc;Indisponível;525,37;ROBERT BOSCH LTDA
280158231;280158231;1;Pc;Indisponível;220,78;ROBERT BOSCH LTDA
280158356;280158356;1;Pc;A;104,09;ROBERT BOSCH LTDA
280158358;280158358;1;Pc;A;104,09;ROBERT BOSCH LTDA
280158827;280158827;1;Pc;Indisponível;545,4;ROBERT BOSCH LTDA
280159001;280159001;1;Pc;Indisponível;68,21;ROBERT BOSCH LTDA
280159009;280159009;1;Pc;Indisponível;859,14;ROBERT BOSCH LTDA
280159012;280159012;1;Pc;Indisponível;116,23;ROBERT BOSCH LTDA
280160560;280160560;1;Pc;Indisponível;83,42;ROBERT BOSCH LTDA
280161043;280161043;1;Pc;Indisponível;157,71;ROBERT BOSCH LTDA
280161044;280161044;1;Pc;Indisponível;182,77;ROBERT BOSCH LTDA
281004153;281004153;1;Pc;Indisponível;547,52;ROBERT BOSCH LTDA
281004458;281004458;1;Pc;Indisponível;499,3;ROBERT BOSCH LTDA
30016;30016;1;Pc;Indisponível;363,42;CONTINENTAL IND. E COM.DE PEC. DE REP. AUTOM. LTDA
30029;30029;1;Pc;Indisponível;157,83;CONTINENTAL IND. E COM.DE PEC. DE REP. AUTOM. LTDA
310712;310712;2;Pc;B;36,42;TENNECO AUTOMOTIVE BRASIL LTDA.
310756;310756;1;Pc;Indisponível;86,88;TENNECO AUTOMOTIVE BRASIL LTDA.
312679;312679;1;Pc;Indisponível;41,49;TENNECO AUTOMOTIVE BRASIL LTDA.
312688;312688;1;Pc;C;43,82;TENNECO AUTOMOTIVE BRASIL LTDA.
331303124;331303124;1;Pc;Indisponível;179;ROBERT BOSCH LTDA
331303140;331303140;1;Pc;Indisponível;179;ROBERT BOSCH LTDA
34075;34075;1;Pc;A;130,25;STABILUS LTDA
34928;34928;1;Pc;Indisponível;0;STABILUS LTDA
40042;40042;1;Pc;Indisponível;90,49;CONTINENTAL IND. E COM.DE PEC. DE REP. AUTOM. LTDA
410001;410001;2;Pc;Indisponível;5,93;TENNECO AUTOMOTIVE BRASIL LTDA.
410205;410205;2;Pc;Indisponível;11,29;TENNECO AUTOMOTIVE BRASIL LTDA.
410271;410271;2;Pc;Indisponível;3,43;TENNECO AUTOMOTIVE BRASIL LTDA.
410287;410287;2;Pc;Indisponível;5,1;TENNECO AUTOMOTIVE BRASIL LTDA.
410309;410309;2;Pc;B;6,91;TENNECO AUTOMOTIVE BRASIL LTDA.
410315;410315;2;Pc;Indisponível;12,07;TENNECO AUTOMOTIVE BRASIL LTDA.
410674;410674;2;Pc;Indisponível;3,61;TENNECO AUTOMOTIVE BRASIL LTDA.
410777;410777;2;Pc;B;5,39;TENNECO AUTOMOTIVE BRASIL LTDA.
410849;410849;2;Pc;Indisponível;23,51;TENNECO AUTOMOTIVE BRASIL LTDA.
411040;411040;2;Pc;C;6,82;TENNECO AUTOMOTIVE BRASIL LTDA.
411548;411548;1;Pc;A;9,73;TENNECO AUTOMOTIVE BRASIL LTDA.
411597;411597;2;Pc;B;4,61;TENNECO AUTOMOTIVE BRASIL LTDA.
411603;411603;4;Pc;Indisponível;4,81;TENNECO AUTOMOTIVE BRASIL LTDA.
411607;411607;4;Pc;B;4,36;TENNECO AUTOMOTIVE BRASIL LTDA.
412440;412440;2;Pc;C;9,99;TENNECO AUTOMOTIVE BRASIL LTDA.
412461;412461;2;Pc;C;12,66;TENNECO AUTOMOTIVE BRASIL LTDA.
412462;412462;2;Pc;B;8,84;TENNECO AUTOMOTIVE BRASIL LTDA.
412857;412857;1;Pc;B;19,66;TENNECO AUTOMOTIVE BRASIL LTDA.
415522;415522;2;Pc;B;12,9;TENNECO AUTOMOTIVE BRASIL LTDA.
415534;415534;2;Pc;Indisponível;32,55;TENNECO AUTOMOTIVE BRASIL LTDA.
420210;420210;1;Pc;Indisponível;3,81;TENNECO AUTOMOTIVE BRASIL LTDA.
430886;430886;1;Pc;B;122,98;TENNECO AUTOMOTIVE BRASIL LTDA.
431688;431688;1;Pc;C;48,96;TENNECO AUTOMOTIVE BRASIL LTDA.
432887;432887;1;Pc;Indisponível;164,27;TENNECO AUTOMOTIVE BRASIL LTDA.
0433PO;0433PO;1;Pc;Indisponível;69,54;GATES DO BRASIL IND. E COM. LTDA
437502047;437502047;1;Pc;Indisponível;48,5;ROBERT BOSCH LTDA
440635;440635;2;Pc;Indisponível;27,63;TENNECO AUTOMOTIVE BRASIL LTDA.
440753;440753;1;Pc;A;77,78;TENNECO AUTOMOTIVE BRASIL LTDA.
440828;440828;1;Pc;B;85,31;TENNECO AUTOMOTIVE BRASIL LTDA.
440830;440830;1;Pc;A;37,32;TENNECO AUTOMOTIVE BRASIL LTDA.
440833;440833;1;Pc;B;68,9;TENNECO AUTOMOTIVE BRASIL LTDA.
440840;440840;1;Pc;C;40,6;TENNECO AUTOMOTIVE BRASIL LTDA.
440842;440842;1;Pc;A;37,16;TENNECO AUTOMOTIVE BRASIL LTDA.
440843;440843;1;Pc;Indisponível;123,57;TENNECO AUTOMOTIVE BRASIL LTDA.
440845;440845;1;Pc;B;74,86;TENNECO AUTOMOTIVE BRASIL LTDA.
440899;440899;1;Pc;Indisponível;20,23;TENNECO AUTOMOTIVE BRASIL LTDA.
441130;441130;1;Pc;C;103,26;TENNECO AUTOMOTIVE BRASIL LTDA.
441140;441140;1;Pc;B;148,67;TENNECO AUTOMOTIVE BRASIL LTDA.
441141;441141;1;Pc;Indisponível;148,67;TENNECO AUTOMOTIVE BRASIL LTDA.
441208;441208;1;Pc;Indisponível;133,26;TENNECO AUTOMOTIVE BRASIL LTDA.
441212;441212;1;Pc;Indisponível;85,98;TENNECO AUTOMOTIVE BRASIL LTDA.
441213;441213;1;Pc;A;85,98;TENNECO AUTOMOTIVE BRASIL LTDA.
441216;441216;1;Pc;A;192,44;TENNECO AUTOMOTIVE BRASIL LTDA.
441217;441217;1;Pc;A;192,44;TENNECO AUTOMOTIVE BRASIL LTDA.
441218;441218;1;Pc;Indisponível;179,51;TENNECO AUTOMOTIVE BRASIL LTDA.
441219;441219;1;Pc;Indisponível;179,51;TENNECO AUTOMOTIVE BRASIL LTDA.
441222;441222;1;Pc;A;99,2;TENNECO AUTOMOTIVE BRASIL LTDA.
441226;441226;1;Pc;A;115,52;TENNECO AUTOMOTIVE BRASIL LTDA.
441243;441243;2;Pc;A;24,95;TENNECO AUTOMOTIVE BRASIL LTDA.
441426;441426;1;Pc;Indisponível;22,69;TENNECO AUTOMOTIVE BRASIL LTDA.
441427;441427;1;Pc;A;33,81;TENNECO AUTOMOTIVE BRASIL LTDA.
441435;441435;1;Pc;Indisponível;37,36;TENNECO AUTOMOTIVE BRASIL LTDA.
441437;441437;1;Pc;Indisponível;47,32;TENNECO AUTOMOTIVE BRASIL LTDA.
441443;441443;1;Pc;Indisponível;19,18;TENNECO AUTOMOTIVE BRASIL LTDA.
441455;441455;1;Pc;B;25,41;TENNECO AUTOMOTIVE BRASIL LTDA.
441457;441457;1;Pc;B;16,46;TENNECO AUTOMOTIVE BRASIL LTDA.
441463;441463;1;Pc;B;57,5;TENNECO AUTOMOTIVE BRASIL LTDA.
441474;441474;1;Pc;B;38,3;TENNECO AUTOMOTIVE BRASIL LTDA.
441480;441480;1;Pc;Indisponível;16,1;TENNECO AUTOMOTIVE BRASIL LTDA.
441481;441481;1;Pc;B;23,95;TENNECO AUTOMOTIVE BRASIL LTDA.
441482;441482;1;Pc;B;38,56;TENNECO AUTOMOTIVE BRASIL LTDA.
441487;441487;1;Pc;C;64,41;TENNECO AUTOMOTIVE BRASIL LTDA.
441488;441488;1;Pc;Indisponível;180,75;TENNECO AUTOMOTIVE BRASIL LTDA.
441489;441489;1;Pc;A;179,06;TENNECO AUTOMOTIVE BRASIL LTDA.
441490;441490;1;Pc;B;45,19;TENNECO AUTOMOTIVE BRASIL LTDA.
441493;441493;1;Pc;B;117;TENNECO AUTOMOTIVE BRASIL LTDA.
441494;441494;1;Pc;B;75,17;TENNECO AUTOMOTIVE BRASIL LTDA.
441529;441529;1;Pc;B;91,59;TENNECO AUTOMOTIVE BRASIL LTDA.
441530;441530;1;Pc;B;91,59;TENNECO AUTOMOTIVE BRASIL LTDA.
441577;441577;1;Pc;B;66,97;TENNECO AUTOMOTIVE BRASIL LTDA.
441646;441646;1;Pc;B;65,88;TENNECO AUTOMOTIVE BRASIL LTDA.
441648;441648;1;Pc;A;188,47;TENNECO AUTOMOTIVE BRASIL LTDA.
441651;441651;1;Pc;Indisponível;138,43;TENNECO AUTOMOTIVE BRASIL LTDA.
441652;441652;1;Pc;C;31,66;TENNECO AUTOMOTIVE BRASIL LTDA.
441653;441653;1;Pc;B;119,21;TENNECO AUTOMOTIVE BRASIL LTDA.
441654;441654;1;Un;B;107,44;TENNECO AUTOMOTIVE BRASIL LTDA.
441655;441655;1;Pc;Indisponível;112,65;TENNECO AUTOMOTIVE BRASIL LTDA.
441656;441656;1;Pc;A;108,21;TENNECO AUTOMOTIVE BRASIL LTDA.
441666;441666;1;Un;Indisponível;32,25;TENNECO AUTOMOTIVE BRASIL LTDA.
441674;441674;1;Pc;C;35,19;TENNECO AUTOMOTIVE BRASIL LTDA.
441728;441728;1;Pc;A;210,35;TENNECO AUTOMOTIVE BRASIL LTDA.
441729;441729;1;Pc;A;210,35;TENNECO AUTOMOTIVE BRASIL LTDA.
441734;441734;1;Pc;A;31;TENNECO AUTOMOTIVE BRASIL LTDA.
442046;442046;1;Pc;B;87,69;TENNECO AUTOMOTIVE BRASIL LTDA.
442064;442064;1;Pc;Indisponível;187,33;TENNECO AUTOMOTIVE BRASIL LTDA.
442065;442065;1;Pc;A;187,33;TENNECO AUTOMOTIVE BRASIL LTDA.
442066;442066;1;Pc;Indisponível;155,62;TENNECO AUTOMOTIVE BRASIL LTDA.
442067;442067;1;Pc;A;155,62;TENNECO AUTOMOTIVE BRASIL LTDA.
442105;442105;1;Pc;Indisponível;191,62;TENNECO AUTOMOTIVE BRASIL LTDA.
442106;442106;1;Pc;Indisponível;191,62;TENNECO AUTOMOTIVE BRASIL LTDA.
442111;442111;1;Pc;Indisponível;164,11;TENNECO AUTOMOTIVE BRASIL LTDA.
442112;442112;1;Pc;A;164,11;TENNECO AUTOMOTIVE BRASIL LTDA.
442275;442275;1;Pc;B;125,35;TENNECO AUTOMOTIVE BRASIL LTDA.
442276;442276;1;Pc;A;125,35;TENNECO AUTOMOTIVE BRASIL LTDA.
442349;442349;1;Pc;B;32,08;TENNECO AUTOMOTIVE BRASIL LTDA.
442361;442361;1;Pc;Indisponível;244,02;TENNECO AUTOMOTIVE BRASIL LTDA.
442364;442364;1;Pc;Indisponível;149,6;TENNECO AUTOMOTIVE BRASIL LTDA.
442365;442365;1;Pc;Indisponível;149,6;TENNECO AUTOMOTIVE BRASIL LTDA.
442513;442513;1;Pc;A;28,45;TENNECO AUTOMOTIVE BRASIL LTDA.
442573;442573;1;Pc;A;135,21;TENNECO AUTOMOTIVE BRASIL LTDA.
442574;442574;1;Pc;A;135,21;TENNECO AUTOMOTIVE BRASIL LTDA.
442585;442585;1;Pc;C;158,69;TENNECO AUTOMOTIVE BRASIL LTDA.
442586;442586;1;Pc;Indisponível;156,79;TENNECO AUTOMOTIVE BRASIL LTDA.
442587;442587;1;Pc;B;112,98;TENNECO AUTOMOTIVE BRASIL LTDA.
442588;442588;1;Pc;B;89,91;TENNECO AUTOMOTIVE BRASIL LTDA.
442591;442591;1;Pc;A;102,14;TENNECO AUTOMOTIVE BRASIL LTDA.
442592;442592;1;Pc;A;87,05;TENNECO AUTOMOTIVE BRASIL LTDA.
442612;442612;1;Pc;C;93,74;TENNECO AUTOMOTIVE BRASIL LTDA.
442613;442613;1;Pc;C;103,07;TENNECO AUTOMOTIVE BRASIL LTDA.
442614;442614;1;Pc;Indisponível;0;TENNECO AUTOMOTIVE BRASIL LTDA.
442615;442615;1;Pc;B;182,03;TENNECO AUTOMOTIVE BRASIL LTDA.
442616;442616;1;Pc;Indisponível;182,03;TENNECO AUTOMOTIVE BRASIL LTDA.
442618;442618;1;Pc;B;167,65;TENNECO AUTOMOTIVE BRASIL LTDA.
442620;442620;1;Pc;A;170,86;TENNECO AUTOMOTIVE BRASIL LTDA.
442621;442621;1;Pc;A;170,86;TENNECO AUTOMOTIVE BRASIL LTDA.
442623;442623;1;Pc;A;167,93;TENNECO AUTOMOTIVE BRASIL LTDA.
442624;442624;1;Pc;A;167,93;TENNECO AUTOMOTIVE BRASIL LTDA.
442626;442626;1;Pc;C;100,35;TENNECO AUTOMOTIVE BRASIL LTDA.
442628;442628;1;Pc;A;113,16;TENNECO AUTOMOTIVE BRASIL LTDA.
442631;442631;1;Pc;C;40,49;TENNECO AUTOMOTIVE BRASIL LTDA.
442641;442641;1;Pc;A;241,75;TENNECO AUTOMOTIVE BRASIL LTDA.
442642;442642;1;Pc;A;241,75;TENNECO AUTOMOTIVE BRASIL LTDA.
442647;442647;1;Pc;B;160,5;TENNECO AUTOMOTIVE BRASIL LTDA.
442650;442650;1;Pc;Indisponível;75,27;TENNECO AUTOMOTIVE BRASIL LTDA.
442651;442651;1;Pc;Indisponível;75,27;TENNECO AUTOMOTIVE BRASIL LTDA.
442754;442754;1;Pc;Indisponível;152,34;TENNECO AUTOMOTIVE BRASIL LTDA.
450905903;450905903;1;Pc;Indisponível;83,3;ROBERT BOSCH LTDA
451103323;451103323;1;Pc;Indisponível;22,38;ROBERT BOSCH LTDA
0451GS;0451GS;1;Pc;Indisponível;41,65;GATES DO BRASIL IND. E COM. LTDA
46;46;1;Pc;C;23,07;DYNA INDUSTRIA E COMERCIO LTDA
0504CP;0504CP;1;Pc;Indisponível;61,8;TMD FRICTION DO BRASIL SA
0504CPA;0504CPA;1;Pc;Indisponível;73,59;TMD FRICTION DO BRASIL SA
53;53;1;Pc;C;22,84;DYNA INDUSTRIA E COMERCIO LTDA
55;55;1;Pc;A;25,49;DYNA INDUSTRIA E COMERCIO LTDA
56;56;1;Pc;C;40,64;DYNA INDUSTRIA E COMERCIO LTDA
580314579;580314579;1;Pc;A;532,64;ROBERT BOSCH LTDA
580453481;580453481;1;Pc;A;193,35;ROBERT BOSCH LTDA
580453514;580453514;1;Pc;Indisponível;193;ROBERT BOSCH LTDA
580454093;580454093;1;Pc;B;136,42;ROBERT BOSCH LTDA
580454094;580454094;1;Pc;C;133,8;ROBERT BOSCH LTDA
60;60;1;Pc;Indisponível;27,44;DYNA INDUSTRIA E COMERCIO LTDA
61860011994;61860011994;1;Pc;Indisponível;2,9;MARELLI COFAP DO BRASIL LTDA
61860012994;61860012994;4;Pc;Indisponível;4,78;MARELLI COFAP DO BRASIL LTDA
61860013994;61860013994;1;Pc;Indisponível;2,95;MARELLI COFAP DO BRASIL LTDA
61860017344;61860017344;1;Pc;Indisponível;4,78;MARELLI COFAP DO BRASIL LTDA
