CODIGO_INTERNO;COD_FABRICANTE;NOME_FANTASIA;PRODUTO;QTDE_EMB;UNIDADE_MEDIDA;QTDE_SPNORTE;PRECO_SPNORTE;QTDE_ABC;PRECO_ABC;QTDE_SPLESTE;PRECO_SPLESTE
8,83081E+11;1122-IKS;IKS;CABO ACELERADOR UNIVERSAL C/REGUL. 3,8M;1;PC;B;5,34;B;5,34;B;5,34
8,83081E+11;2244-IKS;IKS;CABO FREIO 1600MM;1;PC;B;86,52;B;86,52;A;86,52
8,83081E+11;3307-IKS;IKS;CABO EMBREAGEM 680MM;1;PC;B;44,47;B;44,47;A;44,47
8,83081E+11;4283-IKS;IKS;CABO FREIO TRAS. DUPLO 1255MM/1255MM;1;PC;B;86,4;B;86,4;B;86,4
8,83081E+11;3102-IKS;IKS;CABO ACELERADOR 772MM;1;PC;B;16,26;B;16,26;B;16,26
8,83081E+11;1324-IKS;IKS;CABO EMBREAGEM 875MM;1;PC;B;43,6;B;43,6;B;43,6
8,83081E+11;3310-IKS;IKS;CABO EMBREAGEM 675MM;1;PC;B;41,71;A;41,71;A;41,71
8,83081E+11;3303-IKS;IKS;CABO EMBREAGEM 645MM;1;PC;B;27,13;B;27,13;B;27,13
8,83081E+11;1116-IKS;IKS;CABO ACELERADOR 1067MM;1;PC;B;19,7;B;19,7;B;19,7
8,83081E+11;4324-IKS;IKS;CABO EMBREAGEM 775MM;1;PC;B;33,78;B;33,78;B;33,78
8,83081E+11;1225-IKS;IKS;CABO FREIO 3475MM;1;PC;B;29,84;;0;B;31,91
8,83081E+11;1230-IKS;IKS;CABO FREIO 2960MM;1;PC;B;33,17;B;33,17;B;33,17
8,83081E+11;2312-IKS;IKS;CABO EMBREAGEM 830MM;1;PC;B;21,22;B;21,22;B;21,22
8,83081E+11;3127-IKS;IKS;CABO ACELERADOR 665MM;1;PC;B;22,49;B;22,49;B;22,49
8,83081E+11;4402-IKS;IKS;CABO VELOCIMETRO 1600MM;1;PC;A;24,69;B;23,13;;0
8,83081E+11;1417-IKS;IKS;CABO VELOCIMETRO 1070MM;1;PC;B;22,94;B;22,94;B;22,94
8,83081E+11;1136-IKS;IKS;CABO ACELERADOR 1005MM;1;PC;B;22,9;B;22,9;B;22,9
8,83081E+11;1316-IKS;IKS;CABO EMBREAGEM 1015MM;1;PC;B;36,82;B;33,79;A;36,82
8,83081E+11;3230-IKS;IKS;CABO FREIO 2830MM;1;PC;B;61,98;;0;A;61,98
8,83081E+11;3301-IKS;IKS;CABO EMBREAGEM 495MM;1;PC;A;17,53;B;17,53;B;17,53
8,83081E+11;3227-IKS;IKS;CABO FREIO ESQ.1560MM;1;PC;B;35,99;;0;B;35,99
8,83081E+11;4136-IKS;IKS;CABO ACELERADOR 760MM;1;PC;B;26,86;B;26,86;A;26,86
8,83081E+11;4288-IKS;IKS;CABO FREIO TRAS DIR.1075MM;1;PC;B;14,28;B;14,28;B;14,28
8,83081E+11;4104-IKS;IKS;CABO ACELERADOR 775MM;1;PC;B;20,14;;0;A;20,14
8,83081E+11;3317-IKS;IKS;CABO EMBREAGEM 730MM;1;PC;B;47,59;B;47,59;B;47,59
8,83081E+11;1423-IKS;IKS;CABO VELOCIMETRO 1150MM;1;PC;B;21,75;;0;A;21,75
8,83081E+11;3328-IKS;IKS;CABO EMBREAGEM 715MM;1;PC;B;58,33;A;58,33;A;58,33
8,83081E+11;3237-IKS;IKS;CABO FREIO LD 1800MM;1;PC;A;93,56;;0;;0
8,83081E+11;1810-IKS;IKS;CABO TAMPA TRASEIRA 523MM;1;PC;B;16,83;;0;A;18,34
8,83081E+11;4261-IKS;IKS;CABO FREIO 380MM;1;PC;B;30,43;B;30,43;B;30,43
8,83081E+11;4326-IKS;IKS;CABO EMBREAGEM CAPA DUPLA;1;PC;B;30,92;A;30,92;B;30,92
8,83081E+11;3319-IKS;IKS;CABO EMBREAGEM 735MM;1;PC;B;50,25;A;50,25;B;50,25
8,83081E+11;1522-IKS;IKS;CABO CAPO S/ALAVANCA 1745MM;1;PC;B;48,54;;0;B;48,54
8,83081E+11;3266-IKS;IKS;CABO FREIO LD 1510MM;1;PC;B;40,98;A;40,98;A;40,98
8,83081E+11;3817-IKS;IKS;CABO TAMPA TRASEIRA 610MM;1;PC;B;38,81;;0;A;38,81
8,83081E+11;2270-IKS;IKS;CABO FREIO 1555/1565MM;1;PC;B;117,54;A;117,54;B;117,54
8,87049E+11;G1114;GONEL;RESERVATORIO EXPANSAO 2 SAIDAS;1;PC;B;45,8;B;45,8;B;45,8
8,87049E+11;G1103;GONEL;RESERVATORIO EXPANSAO S/BOCAL P/SENSOR;1;PC;B;49,33;B;43,86;B;49,33
8,87049E+11;G1117;GONEL;RESERVATORIO EXPANSAO 3 SAIDAS;1;PC;B;81,29;B;81,29;A;81,29
8,87049E+11;G1125;GONEL;RESERVATORIO EXPANSAO;1;PC;B;107,57;B;107,57;B;107,57
8,87049E+11;G1601;GONEL;RESERVATORIO EXPANSAO;1;PC;B;81,95;B;81,95;B;81,95
8,87049E+11;G1802;GONEL;RESERVATORIO EXPANSAO;1;PC;A;126,4;A;129,7;A;142,2
8,87049E+11;G1258;GONEL;RESERVATORIO EXPANSAO;1;PC;A;81,03;A;81,03;A;81,03
8,90082E+11;87105;A J E;TUBO D'AGUA;1;PC;B;13,58;B;13,58;B;13,58
8,90082E+11;87091;A J E;EMBREAGEM DISTRIBUIDOR;1;PC;B;9,04;;0;A;9,04
8,90082E+11;87108;A J E;CARCACA VALVULA TERMOSTATICA;1;PC;B;33,82;B;33,82;B;33,82
8,90082E+11;87126;A J E;TAMPA COMANDO VALVULA;1;PC;B;73,42;B;73,42;A;73,42
8,90082E+11;87138;A J E;VALVULA DO AR QUENTE;1;PC;B;61,06;A;61,06;B;61,06
8,90082E+11;87145;A J E;CARCACA VALVULA TERMOSTATICA;1;PC;B;37,84;B;37,84;B;37,84
8,90082E+11;87156;A J E;FLANGE COTOVELO VALVULA TERMOSTATICA;1;PC;B;10,64;B;9,11;B;10,64
8,90082E+11;87150;A J E;VALVULA ANTICHAMA SEPARADOR OLEO;1;PC;B;17,42;B;17,42;B;17,42
8,90082E+11;87203;A J E;FLANGE COTOVELO COLETOR ADMISSAO;1;PC;B;17,9;;0;B;17,9
8,90082E+11;87131;A J E;VALVULA ANTICHAMA SEPARADOR OLEO;1;PC;B;34,58;;0;;0
8,90082E+11;087207-A;A J E;KIT REPARO TAMPA VALVULA COM JUNTA;1;KT;A;153,11;A;178,07;;0
8,90082E+11;87249;A J E;KIT REPARO SEPARADOR OLEO;1;PC;A;150,29;;0;;0
8,90082E+11;87251;A J E;BOMBA D'AGUA C/CARCACA VALVULA TERMO;1;PC;A;490,68;;0;;0
9,45021E+11;2660CPA;COBREQ;SAPATA FREIO C/HASTE;1;JG;B;106,96;B;109,01;A;111,67
9,45024E+11;N324CO;COBREQ;PASTILHA FREIO DIANTEIRA;1;JG;B;38,43;B;38,43;B;38,43
9,45024E+11;N327CO;COBREQ;PASTILHA FREIO DIANTEIRA;1;JG;B;89,7;B;88,36;;0
9,45024E+11;N360CO;COBREQ;PASTILHA FREIO DIANTEIRA;1;JG;B;56,39;B;56,39;B;56,39
9,45024E+11;N441CO;COBREQ;PASTILHA FREIO DIANTEIRA C/AL;1;JG;A;114,68;;0;;0
9,45024E+11;N1366CO;COBREQ;PASTILHA FREIO DIANTEIRA ANTI-RUIDO;1;JG;B;110,54;B;110,54;A;110,54
9,45024E+11;N183CO;COBREQ;PASTILHA FREIO DIANTEIRA;1;JG;B;54,49;B;54,49;A;54,49
9,45024E+11;N595CO;COBREQ;PASTILHA FREIO DIANTEIRA;1;JG;B;45;B;45;B;45
9,45024E+11;N286CO;COBREQ;PASTILHA FREIO DIANTEIRA ANTI-RUIDO;1;JG;B;89,62;B;89,62;B;89,62
9,45024E+11;N187CO;COBREQ;PASTILHA FREIO TRASEIRA ANTI-RUIDO;1;JG;B;170,74;;0;;0
9,45024E+11;N387CO;COBREQ;PASTILHA FREIO TRASEIRA;1;JG;A;136,21;;0;A;136,21
9,45024E+11;N293CO;COBREQ;PASTILHA FREIO DIANTEIRA ANTI-RUIDO;1;JG;B;141,28;B;139,17;A;141,28
9,45024E+11;N1077CO;COBREQ;PASTILHA FREIO DIANTEIRA;1;JG;B;217,75;;0;A;217,75
9,45024E+11;N1732CO;COBREQ;PASTILHA FREIO TRASEIRA ANTI-RUIDO;1;JG;B;256,68;B;252,86;A;256,68
9,45024E+11;N2033CO;COBREQ;PASTILHA FREIO TRASEIRA ANTI-RUIDO;1;JG;B;185,27;B;185,27;A;185,27
9,45024E+11;N2028CO;COBREQ;PASTILHA FREIO DIANTEIRA;1;JG;B;190,68;A;190,68;B;190,68
9,45024E+11;N2123CO;COBREQ;PASTILHA FREIO DIANTEIRA ANTI-RUIDO;1;JG;A;180,85;A;180,85;A;180,85
9,47024E+11;HQJ-2186;JURID;PASTILHA FREIO DIANTEIRA;1;JG;B;74,91;B;71,74;B;75,31
9,47024E+11;HQJ-2204A;JURID;PASTILHA FREIO DIANTEIRA C/AL;1;JG;B;109,92;;0;;0
9,47024E+11;HQJ-2213;JURID;PASTILHA FREIO TRASEIRA;1;JG;A;66,27;;0;A;66,62
9,47024E+11;HQJ-2261;JURID;PASTILHA FREIO DIANTEIRA;1;JG;B;85,73;B;87,37;B;86,2
9,47024E+11;HQJ-2325A;JURID;PASTILHA FREIO DIANTEIRA C/AL;1;JG;B;119,49;A;121,86;;0
1,90204E+12;12753000;POSITRON;MODULO CONT ACVE PRONNECT 440;1;PC;B;96,45;;0;;0
1,91905E+12;TS-W3060BR;PIONEER;ALTO FALANTE SUBWOOFER 12P BOB.SIMPLES;1;PC;B;369,71;;0;B;369,71
1,91905E+12;TS-C170BR;PIONEER;KIT FALANTE 2 VIAS CROSSOVER WOOFER 6'';1;KT;A;296,68;;0;B;296,68
1,93005E+12;5TRFX50;JBL;ALTO FALANTE TRIAXIAL FLEX 5P 50W;1;PR;B;131,47;;0;;0
1,93005E+12;RPD250X;JBL;REPARO DE DRIVER;1;PC;B;48,38;;0;;0
1,93606E+12;9008XVB1;PHILIPS;LAMPADA FAROL H13 12V 60/55W;1;PC;B;88,06;;0;;0
1,93606E+12;11961ULWX2;PHILIPS;LAMPADA SINALIZACAO LED T10 12V;1;PR;A;50,17;;0;;0
1,93606E+12;11005U50CWX2;PHILIPS;LAMPADA FAROL LED BIVOLT 12V/24V HB3/HB4;1;PR;B;553,27;;0;;0
1,93606E+12;H112VHAL;PHILIPS;LAMPADA FAROL HALOWAY STANDARD 12V 55W;1;PC;B;6,84;;0;B;6,84
1,93606E+12;LEDHIR2HAL;PHILIPS;LAMPADA FAROL LED HIR2 BIVOLT HALOWAY;1;PR;B;250,51;;0;;0
1,95204E+12;SX2PRETO;STETSOM;CONTROLE DE SOM 16 FUNCOES PRETO;1;PC;B;83,26;;0;;0
1,95204E+12;SXUNIVERSALPRETO;STETSOM;CONTROLE DE SOM UNIV LONGA DIST PRETO;1;PC;B;68,39;;0;;0
1,95205E+12;IR160.2;STETSOM;AMPLIFICADOR DIG 160W 2 CANAIS 2 OHMS;1;PC;B;152,13;;0;;0
1,98306E+12;H9-HELLA;HELLA;LAMPADA 12V 65W;1;PC;A;44,71;B;29,64;;0
1,98306E+12;H11WL-HELLA;HELLA;LAMPADA FAROL WHITE LIGHT 12V 55W;1;PR;B;130,78;B;130,78;;0
1,98405E+12;AQX6955;POLYVOX;ALTO FALANTE 6X9POL QUADRIAXIAL 100W RMS;1;PR;A;91,35;;0;;0
1,98606E+12;0776-TEC;TECH ONE;LAMPADA FAROL SUPER BRANCA H3 55W 8500K;1;PR;B;19,43;;0;;0
1,98606E+12;0780-TEC;TECH ONE;LAMPADA FAROL SUPER BRANCA H11 55W 8500K;1;PR;B;30,78;;0;;0
22011800225;124;APLIC;TUCHO VALVULA MOTOR;8;PC;;0;B;36,42;B;36,14
46063000092;620023500;LUK;KIT EMBREAGEM 200MM PLA/DIS/ROL;1;KT;;0;A;556,3;;0
46063000487;626307700;LUK;KIT EMBREAGEM 260MM (PLA+DIS+ROL);1;KT;;0;A;1322,86;;0
74051600473;U2105;NGK;BOBINA IGNICAO PLASTICA;1;PC;;0;B;299,27;;0
74051700354;SCY01;NGK;CABO VELA IGNICAO;1;JG;;0;B;139,08;B;139,08
74051800019;BP6HS;NGK;VELA IGNICAO NIQUEL;4;PC;;0;B;9,9;;0
74051800476;ILZKAR8H8S;NGK;VELA IGNICAO LASER IRIDIUM;1;PC;;0;A;87,5;B;87,5
74052900347;Y729U;NGK;VELA AQUECEDORA;1;PC;;0;A;39,25;;0
74057000453;OZA603VW42;NGK;SONDA LAMBDA POS;1;PC;;0;A;338,82;;0
89021002382;CRC01004;COFAP;CUBO RODA DIANTEIRO C/ROL C/ABS;1;PC;;0;B;207,68;;0
89021002891;CRC04020;COFAP;CUBO RODA DIANTEIRO S/ROL;1;PC;;0;B;125,52;;0
89021003002;CRC03031;COFAP;CUBO RODA TRASEIRO C/ROL;1;PC;;0;B;313,6;;0
89021003014;CRC08018;COFAP;CUBO RODA DIANTEIRO S/ROL;1;PC;;0;A;144,17;;0
89031001042;GB47061;COFAP;AMORTECEDOR TRASEIRO TURBOGAS;1;PC;;0;B;139,61;;0
89031001980;GP30346M;COFAP;AMORTECEDOR DIANTEIRO ESQ. - TURBOGAS;1;PC;;0;A;447,68;A;436,09
89031002092;GB27657;COFAP;AMORTECEDOR TRASEIRO TURBOGAS;1;PC;;0;B;299,99;;0
89031002147;GP33241;COFAP;AMORTECEDOR DIANTEIRO LE;1;PC;;0;A;589,37;;0
89031002339;GP33277;COFAP;AMORTECEDOR TRASEIRO LE TURBOGAS;1;PC;;0;B;522,1;;0
89031002799;GP33322;COFAP;AMORTECEDOR DIANTEIRO LD TURBOGAS;1;PC;;0;A;372,18;A;469,51
89031003029;MGC16650;COFAP;AMORTECEDOR MOLA GAS TAMPA TRASEIRA;1;PC;;0;A;124,43;A;121,07
89031003121;GP33425;COFAP;AMORTECEDOR DIANTEIRO LE;1;PC;;0;A;542,41;;0
89077002164;SEC04405;COFAP;SEMI EIXO HOMOCINETICO LD/LE;1;PC;;0;B;628,09;B;628,08
89077002636;SEC08405;COFAP;SEMI EIXO HOMOCINETICO LE;1;PC;;0;A;536,29;;0
89077002745;SEC03006;COFAP;SEMI EIXO HOMOCINETICO LD;1;PC;;0;A;820,65;A;820,65
89077002777;TRC03511;COFAP;TRIZETA 39 ESTRIAS ANEL 39MM;1;PC;;0;B;65,85;;0
89077002838;JHC10108;COFAP;JUNTA HOMOCINETICA FIXA RODA;1;KT;;0;B;217,31;A;217,31
89082002531;KSC29007S;COFAP;KIT AMORTECEDOR TRASEIRO(COIFA+BATENTE);1;KT;;0;B;38,98;;0
89082002662;TKC32107;COFAP;KIT AMORTECEDOR TRAS LE (BAT/COI/COX);1;KT;;0;A;211,89;A;211,89
91030200426;BJC10022M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LD S/PIVO;1;PC;;0;A;457,67;;0
91030200438;BJC18140M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LD S/PIVO;1;PC;;0;A;218,71;A;218,71
91030200448;BJC22018M;COFAP / BANDEJAS;BANDEJA INFERIOR DIREITA S/PIVO;1;PC;;0;A;434,47;;0
91030200459;BJC01069M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LE C/PIVO;1;PC;;0;A;184,22;;0
91030200467;BJC10025M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LE C/PIVO;1;PC;;0;A;308,94;A;357,61
91030200492;BJC29017M;COFAP / BANDEJAS;BANDEJA DIANTEIRA LE C/PIVO;1;PC;;0;B;290,44;B;290,44
1,40021E+11;FI129CPA;FRAS-LE;SAPATA FREIO C/HASTE 228 X 42;1;JG;;0;A;88,22;;0
1,43021E+11;RPFX06550;VARGA;FLEXIVEL FREIO DIANTEIRO DIR. 540MM;1;PC;;0;A;20,58;;0
1,43021E+11;RPFX06760;VARGA;FLEXIVEL FREIO TRASEIRO 520MM;1;PC;;0;B;31,83;;0
1,43022E+11;RCDI00043;VARGA;DISCO FREIO DIANTEIRO VENTILADO;2;PC;;0;A;111,08;A;111,08
1,43022E+11;RCDI08690;VARGA;DISCO FREIO DIANTEIRO VENTILADO;2;PC;;0;A;183,34;;0
1,43022E+11;RCDI09180;VARGA;DISCO DE FREIO DIANTEIRO VENTILADO 289MM;2;PC;;0;A;108,09;;0
1,43022E+11;RCDI08140;VARGA;DISCO FREIO DIANTEIRO;2;PC;;0;A;280,75;;0
1,43024E+11;RCPT07680;VARGA;PASTILHA FREIO DIANTEIRA C/AL;1;JG;;0;B;54,2;;0
1,43024E+11;GDB9082;VARGA;PASTILHA FREIO TRASEIRA;1;JG;;0;A;114,7;A;114,72
1,45022E+11;HF504D;HIPPER FREIOS;DISCO FREIO TRASEIRO SOLIDO S/CUBO NIOB;2;PC;;0;A;111,18;;0
1,52094E+11;ASR839;TECFIL;FILTRO AR MOTOR;1;PC;;0;A;28,92;;0
1,52094E+11;ARL2340;TECFIL;FILTRO AR MOTOR;1;PC;;0;A;39,44;;0
1,52094E+11;AP7060;TECFIL;FILTRO AR MOTOR;1;PC;;0;A;136,61;A;136,61
1,52094E+11;ARS8843;TECFIL;FILTRO AR MOTOR;1;PC;;0;A;45,42;B;51,01
1,52094E+11;PEC3010;TECFIL;FILTRO COMBUSTIVEL REFIL PAPEL ECOLOGICO;1;PC;;0;A;59,7;;0
1,52094E+11;PSL916;TECFIL;FILTRO OLEO;1;PC;;0;B;20,91;B;20,91
1,67044E+11;RMM2067001;MAGNETI MARELLI;RADIADOR ALUMINIO EXPANDIDO;1;PC;;0;B;302,35;;0
1,67092E+11;KDMM9256;MAGNETI MARELLI;KIT DISTRIBUICAO CORREIA;1;KT;;0;A;215,44;A;215,44
2,00021E+11;NKF3060CA;NAKATA;SAPATA FREIO C/HASTE;1;JG;;0;A;108,3;;0
2,00021E+11;NKF8061;NAKATA;CUBO RODA DIANT.C/ROLAM.5FUROS 27DENTES;1;PC;;0;A;394,59;;0
2,00021E+11;NKF8174;NAKATA;CUBO RODA TRASEIRO C/ROL/ABS 4F;1;PC;;0;A;414;A;411,99
2,0003E+11;NBJ5002EP;NAKATA;BANDEJA C/PIVO LE;1;PC;;0;A;253,54;A;251,04
2,0003E+11;NBJ3014E;NAKATA;SUPORTE BARRA TENSORA LE (MORCEGUINHO);1;PC;;0;A;81,34;B;79,74
2,00033E+11;N99112;NAKATA;AXIAL DIRECAO MACHO LD/LE 322MM;1;PC;;0;A;64,66;A;64,66
2,00034E+11;N325;NAKATA;PIVO INFERIOR;1;PC;;0;A;64,32;A;68,26
2,00077E+11;NJH630211;NAKATA;JUNTA HOMOCINETICA FIXA RODA;1;KT;;0;A;237,18;A;237,18
2,00082E+11;NK0120;NAKATA;KIT AMORTECEDOR DIANTEIRO BAT+COI+CANECA;1;KT;;0;A;26,41;;0
2,00082E+11;NK0151;NAKATA;KIT AMORTECEDOR TRASEIRO (BAT/COI);1;KT;;0;A;25,82;;0
2,00082E+11;NK0307;NAKATA;KIT AMORTECEDOR DIANT BAT/COI/COX/ROL;1;KT;;0;A;67,08;;0
2,00082E+11;NK0217;NAKATA;KIT AMORTECEDOR TRASEIRO BAT+COI;1;KT;;0;A;17,64;A;22,56
2,00082E+11;NK0803;NAKATA;KIT AMORTECEDOR DIANT (BAT/COI/COX/ROL);1;KT;;0;A;78,73;;0
2,00082E+11;NB18001;NAKATA;Bucha traseira bandeja dianteira;1;PC;;0;A;21,24;;0
2,00082E+11;NB22013;NAKATA;Coxim Amortecedor Traseiro;1;PC;;0;B;49,51;A;49,51
2,00082E+11;NB24047;NAKATA;COXIM AMORTECEDOR DIANTEIRO C/ROL LE/LD;1;PC;;0;B;94,45;B;94,45
2,00082E+11;NB32030;NAKATA;COXIM MOTOR LD;1;PC;;0;A;99,7;;0
2,05024E+11;S4284;SYL;PASTILHA FREIO TRASEIRA;1;JG;;0;A;108,21;;0
2,05024E+11;S1674;SYL;PASTILHA FREIO TRASEIRA;1;JG;;0;A;48,11;;0
2,21052E+11;324-DY;DYNA;PALHETA DIANTEIRA - D3G;1;PR;;0;A;93,56;;0
2,26011E+11;P&A9768STD;METAL LEVE;PISTAO C/ANEL;4;PC;;0;B;204,25;;0
2,26011E+11;SP&A2436STD;METAL LEVE;PISTAO C/ANEL SPA;4;PC;;0;A;163,13;A;163,13
2,26011E+11;SP&A9186STD;METAL LEVE;PISTAO C/ANEL SPA (SDA7786);4;PC;;0;B;189,64;;0
2,26012E+11;TVM8014;METAL LEVE;TUCHO VALVULA MOTOR 0,30;8;PC;;0;B;18,6;B;19,05
2,26012E+11;PA92910,40;METAL LEVE;ANEL CILINDRO DE MOTOR (JOGO DE ANEIS);1;4C;;0;A;198,79;A;198,79
2,26013E+11;SBC545J0,25;METAL LEVE;BRONZINA MANCAL FIXA SPA;1;JG;;0;A;130;;0
2,26013E+11;SBC452J0,25;METAL LEVE;BRONZINA MANCAL FIXA SPA;1;JG;;0;B;101,06;B;101,06
2,26013E+11;SBC452J0,50;METAL LEVE;BRONZINA MANCAL FIXA SPA;1;JG;;0;B;101,06;;0
2,26013E+11;BC719J0,50;METAL LEVE;BRONZINA MANCAL FIXA;1;JG;;0;A;179,71;A;179,71
2,26013E+11;AE367J0,25;METAL LEVE;ARRUELA ENCOSTO;1;JG;;0;A;62,26;;0
2,26013E+11;BC860J0,25;METAL LEVE;BRONZINA MANCAL FIXA;1;JG;;0;A;610,27;;0
2,26094E+11;OC304;METAL LEVE;FILTRO OLEO BLINDADO;1;PC;;0;A;88,61;;0
3,02052E+11;F00099C135;BOSCH;CABO VELA IGNICAO;1;PC;;0;A;102,62;A;102,62
3,02052E+11;AF315;BOSCH;PALHETA DIANTEIRA AEROFIT JG 22/15 POL;1;JG;;0;B;53,21;;0
3,02057E+11;258006571;BOSCH;SONDA LAMBDA PLANAR 4 FIOS 628MM;1;PC;;0;A;243,91;;0
3,02057E+11;F00099M102;BOSCH;MOTOR PASSO MARCHA LENTA;1;PC;;0;A;56,48;;0
3,02057E+11;258030188;BOSCH;SONDA LAMBDA;1;PC;;0;A;199,02;;0
3,02057E+11;258030402;BOSCH;SONDA LAMBDA PRE;1;PC;;0;A;141,8;A;136,36
3,0206E+11;F000TE169H;BOSCH;SENSOR NIVEL MEDIDOR COMBUSTIVEL;1;PC;;0;A;85,01;B;85,01
3,05052E+11;GN10324;DELPHI;BOBINA IGNICAO PLASTICA CANETA;1;PC;;0;A;201,2;A;208,52
3,0806E+11;D30007;SIEMENS VDO;SENSOR ROTACAO;1;PC;;0;A;88,77;;0
3,11046E+11;CT686;CONTITECH;CORREIA DENTADA 111 DENTES;1;PC;;0;B;30,77;B;30,77
3,11046E+11;CT921;CONTITECH;CORREIA DENTADA HNBR 163 DENTES;1;PC;;0;A;111,62;B;139,51
3,11046E+11;6PK1678-CT;CONTITECH;CORREIA POLY-V;1;PC;;0;A;81,01;B;76,34
3,11046E+11;5PK878KITELAST-CT;CONTITECH;CORREIA POLY-V ELASTICA C/FERRAMENTA;1;PC;;0;A;117,42;;0
3,13082E+11;78801;SABO;COXIM SUP.AMORT.SUSP.DIANT C/ROLAM.;1;PC;;0;A;54,11;;0
3,13095E+11;80450FLEXR;SABO;JUNTA MOTOR S/RETENTOR J.CAB.FIBRA;1;JG;;0;B;97,02;A;94,24
3,13095E+11;84605;SABO;JUNTA COLETOR ESCAPE;1;PC;;0;B;8,88;A;9,15
3,13095E+11;80693FLEX;SABO;JUNTA MOTOR S/RETENTOR J.CAB.FIBRA;1;PC;;0;A;154;A;131,74
3,13095E+11;82828FLEX;SABO;JUNTA CABECOTE FIBRA;1;PC;;0;A;109,1;A;109,1
3,13096E+11;02693BRGE;SABO;RETENTOR RODA TRASEIRA DIF.ALBARUS;1;PC;;0;B;30,5;;0
3,13096E+11;05580BRGF;SABO;RETENTOR DIANTEIRO VIRABREQUIM;1;PC;;0;B;54,11;B;54,11
3,13096E+11;05941BRGF;SABO;RETENTOR DIANTEIRO VIRABREQUIM/POLIA;1;PC;;0;B;25,92;;0
3,18021E+11;571598A;FAG;CUBO RODA TRASEIRO C/ROL 4 FUROS;1;PC;;0;B;169,06;;0
3,18033E+11;8180289100;FAG;BIELETA DIANTEIRA LD;1;PC;;0;B;57,6;;0
3,20021E+11;BR930320;SKF;CUBO RODA TRASEIRO COM ROLAMENTO;1;PC;;0;A;149,2;;0
3,20033E+11;VKY6298;SKF;AXIAL DIRECAO;1;PC;;0;A;76,69;;0
3,20045E+11;VKPC95904A;SKF;BOMBA D'AGUA;1;PC;;0;A;156,85;;0
3,20091E+11;6306/C3;SKF;ROLAMENTO ESFERA S/BLINDAGEM;1;PC;;0;B;30,47;B;31,52
3,20091E+11;VKC2516H;SKF;ROLAMENTO DESENGATE EMBREAGEM C/ABA;1;PC;;0;B;39,41;A;40,68
3,20091E+11;VKBC20022;SKF;ROLAMENTO RODA DIANT.;1;PC;;0;B;297,4;B;288,37
3,56033E+11;JARB0065;TRW;AXIAL DIRECAO;1;PC;;0;B;40,92;A;55,09
3,56034E+11;JBJ377;TRW;PIVO SUSPENSAO LD;1;PC;;0;A;59,24;A;59,47
3,70021E+11;FWB0830;FREMAX;CUBO RODA TRAS. C/ROLAMENTO 4 FUROS;1;PC;;0;A;248,23;;0
3,70022E+11;BD4644;FREMAX;DISCO FREIO DIANTEIRO VENT.294MM 5 FUROS;2;PC;;0;A;172,41;A;183,55
3,70022E+11;BD3550;FREMAX;DISCO FREIO DIANTEIRO VENT.;2;PC;;0;A;132,63;B;102,22
3,71091E+11;1259-NY;NYTRON;POLIA CORREIA DENTADA MENOR;1;PC;;0;A;59,21;A;59,21
4,50012E+11;IND3502;INDISA;TUCHO VALVULA MOTOR;8;PC;;0;B;18,88;;0
4,5002E+11;KD0088;INDISA;KIT DISTRIBUICAO CORRENTE;1;KT;;0;A;355,2;;0
4,50038E+11;DH857007;INDISA;BOMBA DIRECAO HIDRAULICA;1;PC;;0;A;593,39;;0
4,50038E+11;DH252110;INDISA;BOMBA DIRECAO HIDRAULICA;1;PC;;0;B;732,94;;0
4,50045E+11;702001;INDISA;BOMBA D'AGUA;1;PC;;0;A;109,48;A;109,48
5,71033E+11;434.096;AXIOS;AXIAL DIRECAO MACHO;1;PC;;0;A;37,08;A;37,08
5,71033E+11;LT20075;AXIOS;AXIAL DIRECAO MACHO;1;PC;;0;A;75,99;;0
5,71082E+11;111.524;AXIOS;BUCHA EIXO TRASEIRO;2;PC;;0;A;66,64;;0
5,71082E+11;212.463;AXIOS;COXIM AMORTECEDOR DIANTEIRO SEM ROLAMENTO;1;PC;;0;B;67,36;;0
5,72082E+11;SK244S;SAMPEL;KIT AMORT.SUSP.DIANT.(BAT+COIFA);1;KT;;0;A;40,38;A;39,97
5,72082E+11;SK930S;SAMPEL;KIT AMORTECEDOR DIANTEIRO (BAT/COI/ANEL);1;KT;;0;A;83,09;A;83,86
5,72082E+11;1142;SAMPEL;BUCHA MAIOR EIXO TRASEIRO;1;PC;;0;B;108,6;A;110,2
5,72082E+11;3190B;SAMPEL;COXIM AMORTECEDOR DIANTEIRO C/ROLAMENTO;1;PC;;0;B;218,38;B;218,38
5,72082E+11;8378;SAMPEL;BUCHA TRASEIRA FEIXE MOLA;1;PC;;0;A;29,79;A;29,79
6,25049E+11;TC9307;TANCLICK;TAMPA RESERVATORIO EXPANSAO;1;PC;;0;A;15,21;;0
7,2003E+11;BDJ0208;PERFECT;BANDEJA INFERIOR DIR. COMPLETA;1;PC;;0;A;224,49;A;286,08
7,2003E+11;TDI1019;PERFECT;TERMINAL DE DIRECAO LE;1;PC;;0;A;34,62;;0
